permno,yyyymm,AM,AOP,Accruals,AccrualsBM,Activism1,Activism2,AgeIPO,AnalystRevision,AnalystValue,AnnouncementReturn,BM,BMdec,BPEBM,Beta,BetaLiquidityPS,BetaTailRisk,BidAskSpread,BookLeverage,CBOperProf,CF,CPVolSpread,Cash,ChAssetTurnover,ChEQ,ChForecastAccrual,ChInv,ChNAnalyst,ChNNCOA,ChNWC,ChTax,CitationsRD,CompEquIss,CompositeDebtIssuance,ConsRecomm,CoskewACX,Coskewness,CredRatDG,CustomerMomentum,DelBreadth,DelCOA,DelCOL,DelDRC,DelFINL,DelLTI,DelNetFin,DivInit,DivSeason,DivYieldST,DolVol,DownRecomm,EP,EarnSupBig,EarningsConsistency,EarningsForecastDisparity,EarningsSurprise,EntMult,EquityDuration,ExchSwitch,FEPS,FR,FirmAge,FirmAgeMom,Frontier,GP,Governance,GrAdExp,GrSaleToGrInv,GrSaleToGrOverhead,Herf,HerfAsset,High52,IO_ShortInterest,IdioVol3F,IdioVolAHT,IndIPO,IndMom,IndRetBig,IntMom,IntanCFP,IntanEP,IntanSP,InvGrowth,Investment,LRreversal,Leverage,MRreversal,MaxRet,MeanRankRevGrowth,Mom12m,Mom12mOffSeason,Mom6mJunk,MomOffSeason,MomOffSeason06YrPlus,MomOffSeason11YrPlus,MomRev,MomSeason,MomSeason06YrPlus,MomSeason11YrPlus,MomSeasonShort,MomVol,NOA,NetDebtFinance,NetEquityFinance,NetPayoutYield,NumEarnIncrease,OPLeverage,OperProf,OperProfRD,OptionVolume1,OptionVolume2,OrderBacklogChg,OrgCap,PS,PatentsRD,PctAcc,PctTotAcc,PredictedFE,PriceDelayRsq,PriceDelayTstat,ProbInformedTrading,RD,RDAbility,RDS,RDcap,REV6,RIO_Disp,RIO_Turnover,RIO_Volatility,RIVolSpread,RealizedVol,ResidualMomentum,ReturnSkew,ReturnSkew3F,RevenueSurprise,SP,ShareIss1Y,ShareIss5Y,ShareRepurchase,ShortInterest,SmileSlope,Spinoff,SurpriseRD,TotalAccruals,TrendFactor,UpRecomm,VarCF,VolSD,VolumeTrend,XFIN,betaVIX,dCPVolSpread,dNoa,dVolCall,dVolPut,grcapx,grcapx3y,hire,iomom_cust,realestate,retConglomerate,roaq,sfe,skew1,std_turn,tang,zerotrade,zerotradeAlt12,date
15371,201908,0.7514174,-3.7599709,0.90105504,,,,,0.82608694,0.61633575,0.0663813878782094,-2.4905553,0.16034427,0.19743049,0.844605166527854,-0.713427033440185,,0.012197237,-3.1800513,0.62084842,0.1851937,-0.053617001,0.49311131,,-0.87994814,,-0.0281341,,0.25557467,0.21941355,0.0,0.0,,,,-0.059629213,0.23869254,,,,-0.35655898,-0.73791105,,-0.046957333,0.0,-0.046957333,0.0,,,-4.5745854,,,,0.47117329,,-0.15261887,-2.7981908,-32.519085,0.0,-0.38,,-52.0,,,0.77106905,,-0.46240839,16.732534,20.34267,-0.0201910837656922,-0.0507084809036718,0.58841461,,-0.0193700501587631,-0.0352654665860458,0.0,0.091600828,,-0.16917488,,,,-3.2345667,-0.13532588,-0.58862323,0.51512641,0.1916946,-0.0530165359377861,,-0.35847953,-0.0327467454804315,,0.011579839,,,,0.60641569,,,-0.13801172,,0.33333826,-0.046957333,-0.02240794,-0.008162708,2.0,0.65302408,0.76533276,0.33952171,-155.24165,-0.84705919,,,,0.0,5.3291249,1.5749592,,0.40642214,5.0884457,,0.022345537,,18.13385,,0.073793188,5.0,,,0.14908445,-0.0287445141838925,-0.13144371,0.0985881730885212,0.117422354964207,-1.0793231,0.72347063,-0.016294908,,1.0,-85453.172,0.021485031,0.0,0.0,0.4586997,-0.48257622,,-0.011744166,-4.00490685323285,-0.018716142,-0.050826624,-0.005767649501097,0.010799944,0.22431549,-0.031490982,0.020691037,-10.482181,-8.9835978,-0.062015504,-4.3865557,-0.23067594,,-0.033305291,-0.012230635,,-0.127947216612011,0.72991699,1.0041655e-08,8.4749772e-09,2019-08-31
15371,201909,0.75676453,-3.7599709,0.90105504,,,,,0.94736844,0.61633575,0.0663813874125481,-2.4905553,0.16034427,0.19803336,0.837770442260285,-0.710022723718007,,0.016263215,-3.1800513,0.62084842,0.18651156,0.0026781559,0.49311131,,-0.87994814,,-0.0281341,,0.25557467,0.21941355,0.0,0.0,,,,-0.046259455,0.23903193,,,,-0.35655898,-0.73791105,,-0.046957333,0.0,-0.046957333,0.0,,,-4.1074295,,,,0.47117329,69.197899,-0.36019567,-2.7678363,-32.519085,0.0,-0.36000001,,-53.0,,,0.77106905,,-0.46240839,16.732534,20.34267,-0.0201881430111825,-0.0502128827696045,0.58333331,,-0.0221549365901117,-0.0355183033792004,0.0,0.031413987,,0.028654957,,,,-3.2345667,-0.13963807,-1.0528212,0.51879209,0.28720295,-0.0868794769048691,,-0.21438263,-0.0483059175312519,,-0.043682359,,,,-0.13571608,,,0.088873781,,0.33333826,-0.046957333,-0.02240794,-0.0094608972,3.0,0.65302408,0.76533276,0.33952171,-119.77642,-0.67190343,,,,0.0,5.3291249,1.5749592,,0.40642214,5.0884457,,0.022504551,,18.13385,,0.075520299,5.0,,,-0.019944489,-0.0408468041107935,0.015807237,-0.337086515081021,0.144879562244031,-1.2354513,0.72861892,-0.010808963,,1.0,-83747.766,-0.063345969,0.0,0.0,0.4586997,-0.46192029,,-0.013695234,-4.02884726984113,-0.01737006,-0.050826624,-0.0213535930301745,0.084830999,0.22431549,-0.091750979,0.00691998,-10.482181,-8.9835978,-0.062015504,4.1424356,-0.23104352,,-0.016007502,-0.012230635,,-0.129180753795805,0.72991699,1.0784365e-08,9.0908037e-09,2019-09-30
15371,201910,0.72390658,-3.7599709,0.90105504,,,,,1.3611112,0.61633575,0.0663813874125481,-2.4905553,0.16034427,0.19419476,0.838246056748797,-0.708130951970153,,0.010419698,-3.1800513,0.62084842,0.17841342,0.08638984,0.49311131,,-0.87994814,,-0.0281341,,0.25557467,0.21941355,0.0,0.0,,,,-0.075991847,0.24318574,,,,-0.35655898,-0.73791105,,-0.046957333,0.0,-0.046957333,0.0,,,-4.0597367,,,,0.47117329,58.273529,-0.36019567,-2.9614511,-32.519085,0.0,-0.49000001,,-54.0,,,0.77106905,,-0.46240839,16.732534,20.34267,-0.0201883945200178,-0.0497186925883094,0.60975611,,-0.024799282713942,-0.0354025737924673,0.0,-0.033477515,,0.027137076,,,,-3.2398021,-0.14390747,0.23468329,0.49626669,0.42309195,-0.0565709806978702,,-0.2847352,-0.0375695208915406,,-0.013611041,,,,0.27027485,,,0.19563872,,0.33333826,-0.046957333,-0.02240794,-0.010282082,3.0,0.65302408,0.76533276,0.33952171,-76.915787,-0.42602876,,,,0.0,5.3291249,1.5749592,,0.40642214,5.0884457,,0.021527424,,18.13385,,-0.029607035,5.0,,,0.1314705,-0.0324278451103876,-0.19991705,0.399696711334204,0.382446467123995,-1.2354513,0.69698304,-0.01038017,,1.0,-79598.859,0.067530036,0.0,0.0,0.4586997,-0.45304123,,-0.015327627,-4.02944697065262,-0.016586894,-0.050826624,0.0056895898691214,-0.130876,0.22431549,0.027888,0.102988,-10.482181,-8.9835978,-0.062015504,0.1649259,-0.23071349,,-0.016007502,-0.012230635,-0.19866367,-0.129412476037011,0.72991699,1.043778e-08,9.2412966e-09,2019-10-31
15371,201911,0.39976436,-3.7599709,0.90105504,,,,,1.244898,0.61633575,0.37185302679427,-2.4905553,0.16034427,0.13679388,1.04823462566622,-0.638806695361111,,0.011487285,-3.1800513,0.62084842,0.098525591,-0.00067102909,0.50608265,,-0.87994814,,-0.0281341,,0.25557467,0.21941355,0.0,0.0,,,,0.00016309808,0.24401005,,,-0.197,-0.35655898,-0.73791105,,-0.046957333,0.0,-0.046957333,0.0,,,-4.2948556,,,,0.47117329,48.189495,-0.36019567,-6.5771332,-32.519085,0.0,-0.61000001,,-55.0,,,0.77106905,,-0.46240839,16.732534,20.34267,-0.0201846009844707,-0.0491899824183848,1.1041666,,-0.0683186818018657,-0.0407019599264633,0.0,0.087826423,,-0.13208717,,,,-3.2398021,-0.14813469,-0.07214424,0.27405432,0.32135308,-0.313868641853333,,-0.37467432,-0.0250299768522382,,-0.026985526,,,,0.15262429,,,-0.10526318,,0.33333826,-0.046957333,-0.02240794,-0.01244391,3.0,0.65302408,0.76533276,0.33952171,-319.90964,-1.8234657,,,,0.0,5.3291249,1.5749592,,0.40642214,5.0884457,,0.011888132,,18.13385,,-0.039607037,5.0,5.0,5.0,-0.70237529,-0.0764954915276258,-0.35658741,-2.59904134864991,-2.63172677099125,-1.2354513,0.38489631,-0.01038017,,1.0,-55217.168,0.044281989,0.0,0.0,0.4586997,-0.43734136,,-0.015884543,-4.00792070582225,-0.01667789,-0.050826624,-0.090673861113596,0.023248047,0.22431549,-0.11417603,0.090927988,-10.482181,-8.9835978,-0.062015504,1.1718018,-0.23036686,,-0.016007502,-0.012230635,-0.064742997,,0.72991699,1.0029513e-08,9.3120942e-09,2019-11-30
15371,201912,0.42019793,-3.7599709,0.90105504,,,,,1.0,0.61633575,0.371853023767471,-2.4905553,0.16034427,0.14159681,0.986334185303485,-0.639905509580423,,0.016727718,-3.1800513,0.62084842,0.10356163,-0.049233258,0.50608265,,-0.87994814,,-0.0281341,,0.25557467,0.21941355,0.0,0.0,,,,0.12390032,0.24262699,,,0.25799999,-0.35655898,-0.73791105,,-0.046957333,0.0,-0.046957333,0.0,,,-4.6176281,,,,0.47117329,,-0.16530117,-6.1844635,-32.519085,0.0,-0.61000001,,-56.0,,,0.77106905,,-0.46240839,16.732534,20.34267,-0.0201747976760897,-0.0486347271750371,0.94707781,,-0.0260421460557235,-0.0406586580850164,0.0,0.10612492,,-0.40020844,,,,-3.2398021,-0.1523204,-0.15881652,0.28806236,0.15163571,-0.0384614765644073,,0.26557946,0.0540972413081262,,-0.035147179,,,,-0.0030012131,,,-0.067559689,,0.33333826,-0.046957333,-0.02240794,-0.010882192,4.0,0.65302408,0.76533276,0.33952171,-178.86635,-0.95132202,,,,0.0,5.3291249,1.5749592,,0.40642214,5.0884457,,0.012495783,,18.13385,,-0.040324911,5.0,,5.0,0.17187902,-0.0275417239663981,0.13098525,0.318865206493099,0.0160364724977199,-0.99277347,0.40456992,-0.0071428423,,1.0,-49297.367,-0.0080760121,0.0,0.0,0.4586997,-0.4479838,,-0.016418479,-3.90998367738545,-0.015591649,-0.050826624,0.0058786122687066,0.052358001,0.22431549,0.11475599,-0.16711399,-10.482181,-8.9835978,-0.062015504,2.0894601,-0.23051926,,-0.020256581,-0.012230635,-0.167891,-0.126651028661591,0.72991699,1.0095794e-08,9.2569623e-09,2019-12-31
15400,201901,0.59567052,,0.0032629177,,,,,0.97660822,,-0.186470806598663,,0.035361439,-0.29279822,0.567498015707999,0.10388825075075,,0.0057600159,-17.94882,0.19340865,0.082216643,-0.044313818,0.16424437,-1.223105,,0.0,-0.015695762,,-0.011694238,-0.016921796,-0.0057175858,,,,-1.0,0.031703375,-0.2090504,,,-0.98100001,-0.022502882,-0.0012376586,,-0.024471885,0.0,-0.024471885,0.0,1.0,2.0,-6.7917867,0.0,0.053015094,,1.1415094,,-1.396046,-10.252989,-23.101665,0.0,3.3399999,-0.016168946,-43.0,-0.2829864,-1.6691384,0.46687871,,-0.12556517,-0.047075618,0.052473951,-0.41368644270632,-0.402937809910093,0.7285583,,-0.0158931127107863,-0.0194850179343033,0.0,-0.027602524,,0.32549685,,,,-0.071670406,-0.75456876,-0.4741855,0.567873,-0.011738566,-0.0360656082630157,,-0.20780434,-0.0247494958134161,,-0.0097834701,,,,0.1577948,,,-0.059258014,4.0,-0.39595726,-0.018283593,0.077972487,,0.0,0.76113182,3.6968272,0.21369818,-240.74127,-0.50019306,,,,,-0.021339951,-0.19801489,,0.22704762,4.3961821,,0.0071861986,,21.03825,,-0.00079442532,4.0,4.0,,0.078392267,-0.0170795295179859,,0.217413849084027,0.206753648501723,-1.6733836,0.57349133,0.035845213,,1.0,-49082.805,-0.019102991,0.0,0.0,0.016979497,-0.64051926,0.0,-0.00072189327,-4.82448285604641,-0.001987074,0.058181617,-0.0042635976548233,-0.013108015,-0.039214533,-0.061654001,0.074762017,0.37623763,,0.086956523,12.018731,-0.1401311,,0.00083111704,,-0.10340466,,0.65489894,8.8111154e-09,8.8307228e-09,2019-01-31
15400,201902,0.56883246,,0.0032629177,,,,,0.90119761,,-0.0169255845248699,,0.035361439,-0.27621824,0.542218232794282,0.0292502135329617,,0.010011934,-17.94882,0.19340865,0.078512348,-0.0010944605,0.13751952,-1.223105,,0.0,-0.015695762,,-0.011694238,-0.016921796,-0.0057175858,,,,,-0.026631713,-0.20658474,,,-0.98100001,-0.022502882,-0.0012376586,,-0.024471885,0.0,-0.024471885,0.0,0.0,0.0,-6.536869,0.0,0.053015511,,1.1415094,-16.782492,-1.396046,-10.645812,-23.101665,0.0,3.01,-0.015440451,-44.0,-0.24961157,-1.7197614,0.46687871,,-0.12556517,-0.047075618,0.052473951,-0.399446980406841,-0.397327236831188,0.70519525,,-0.0147641174280375,-0.0186782064478481,0.0,-0.021219788,,0.10485445,,,,-0.071670406,-0.75974834,-0.90158719,0.54228735,-0.27962944,-0.0258907284587622,,-0.11593841,-0.0150723034102056,,-0.016117023,,,,0.028270768,,,0.09361238,3.0,-0.39595726,-0.018283593,0.077972487,,0.0,0.76113182,3.6968272,0.21369818,-567.3114,-1.250576,,,,,-0.021339951,-0.19801489,,0.22704762,4.3961821,,0.0068624225,,21.03825,,-0.0072799572,,4.0,,0.04104805,-0.0151943933326948,,0.750256566263141,0.56705006934333,-1.6733836,0.54765248,0.034488302,,1.0,-70671.711,0.011179,0.0,0.0,0.016979497,-0.65945816,1.0,-0.00073014101,-4.83685931040574,-0.0024052302,0.058181617,0.0157299090704959,-0.030281991,-0.039214533,-0.031531006,0.061812997,0.37623763,,0.086956523,4.6431265,-0.1401311,,0.00083111704,,-0.24153,,0.65489894,8.4578184e-09,8.8832328e-09,2019-02-28
15400,201903,1.0125231,,0.024988007,,,,,0.99667776,,-0.0169255845248699,,0.015244399,-1.5961093,0.546296362620408,0.0386916982081463,,0.0076433681,-72.57534,0.11976217,0.044147383,-0.013465017,0.13751952,-0.2212553,-0.2878966,,-0.0023988485,,-0.32949963,0.045385484,-0.021605615,,,,,0.024487117,-0.2161517,,,0.057999998,-0.0027186952,-0.010395011,,-0.5483368,0.0,-0.54833686,0.0,0.0,0.0,-7.0403404,-1.0,0.026672293,,,-17.079227,0.71700543,-13.695315,-19.160692,0.0,3.0,-0.015766922,-45.0,-0.20734809,-2.6376348,0.27202088,,0.027949417,-0.005187748,0.015238839,-0.391334917396307,-0.387485494216283,0.6905933,,-0.0113308685332025,-0.0180596652411921,0.0,0.0018148094,,0.17813863,,,,0.0041268994,-0.72459209,-0.46252751,1.0047193,-0.24837629,-0.0309502650052309,,-0.21241999,-0.0250412243314915,,-0.016054224,,,,0.067991838,,,-0.037260845,3.0,-0.93726695,-0.55945146,0.060131136,,1.0,0.44894299,12.820408,0.12363156,-161.93283,-0.32651681,,,,,1.4459893,14.731551,,0.22704762,4.3961821,,0.0071349307,,3.0150001,,-0.0076549524,,,,0.049421757,-0.0154063969514195,,-0.168728581528117,-0.671040444108754,-1.5097963,0.57261002,0.034488302,,1.0,-75897.375,-0.026396006,0.0,0.0,0.79825616,-0.64248937,0.0,-0.00071010587,-4.73274267792916,-0.0017274105,-0.39288411,0.0029302370600935,0.037575006,-0.63983333,-0.010280997,-0.02729401,0.15679443,-0.76988333,0.095238097,-0.36106023,-0.15050793,,0.022272555,,-0.095104396,,0.41718516,8.152405e-09,8.8467358e-09,2019-03-31
15400,201904,0.9499408,,0.024988007,,,,,1.0066667,,-0.0169255845248699,,0.015244399,-1.3626937,0.555103523779837,0.0516604958773523,,0.0066747083,-72.57534,0.11976217,0.041418713,-0.037965655,0.13751952,-0.2212553,-0.2878966,,-0.0023988485,,-0.32949963,0.045385484,-0.021605615,,,,,-0.01760762,-0.20268558,,,0.057999998,-0.0027186952,-0.010395011,,-0.5483368,0.0,-0.54833686,0.0,1.0,2.0,-6.7064013,,0.026617831,0.18026921,,-14.485757,0.71700543,-14.25341,-19.160692,0.0,3.02,-0.014792397,-46.0,,-2.7043157,0.27202088,,0.027949417,-0.005187748,0.015238839,-0.383225784947475,-0.377646052175098,0.73608977,,-0.0113054169988329,-0.0167997700749435,0.0,0.076796703,0.0403232419540962,-0.0063986373,,,,0.0010839388,-0.7370441,-0.53745061,0.94261932,-0.30891073,-0.0638771206140518,,-0.19887727,-0.0314029340321819,,-0.018524045,,,,0.0018171631,,,0.063981883,2.0,-0.93726695,-0.55945146,0.060131136,,1.0,0.44894299,12.820408,0.12363156,-360.87512,-0.88533664,,,,,1.4459893,14.731551,,0.22704762,4.3961821,,0.0066939332,,3.0150001,,-0.0072098156,,,,0.057274878,-0.0180581960007382,,-1.57098636896956,0.270766827272067,-1.5097963,0.53721803,0.034488302,,1.0,-86437.313,0.013195008,0.0,0.0,0.79825616,-0.5990839,,-0.00069175899,-4.70568231167097,-0.00081051938,-0.39288411,-0.0009186389343879,-0.039591014,-0.63983333,0.039032012,0.00055900216,0.15679443,-0.76988333,0.095238097,4.1201048,-0.15180475,,0.022272555,,-0.067520835,,0.41718516,9.0481258e-09,9.0720471e-09,2019-04-30
15400,201905,1.1117465,,0.024988007,,,,,0.97682118,,-0.0767533769831061,,0.015244399,-2.0788937,0.659905752267331,0.0731758227775497,,0.0036063334,-72.57534,0.11976217,0.04847366,-0.010900527,0.05900076,-0.2212553,-0.2878966,,-0.0023988485,,-0.32949963,0.045385484,-0.021605615,,,,,0.012064829,-0.076218128,,,0.057999998,-0.0027186952,-0.010395011,,-0.5483368,0.0,-0.54833686,0.0,0.0,0.0,-6.3188267,,0.034988958,0.086752117,,-17.712908,0.71700543,-12.939247,-19.160692,0.0,2.95,-0.01731202,-47.0,,-2.5518103,0.27202088,,0.027949417,-0.005187748,0.015238839,-0.375116652498643,-0.367806610133913,0.62895787,,-0.0209095726162741,-0.0174076266443936,0.0,0.014948206,-0.0566010906432684,0.034168273,,,,0.0010839388,-0.74993151,-0.37874073,1.1031779,-0.34983543,-0.0685350894927979,,-0.19744791,-0.0253535576371683,,-0.020502927,,,,-0.008105468,,,0.036549181,7.0,-0.93726695,-0.55945146,0.060131136,,1.0,0.44894299,12.820408,0.12363156,-436.32516,-1.1962051,,,,,1.4459893,14.731551,,0.22704762,4.3961821,,0.0078341262,,3.0150001,,-0.0086714989,,4.0,,-0.11959326,-0.027269115241509,,-0.634114178330158,-0.630789291730306,-1.5097963,0.62872362,0.018604146,,1.0,-104535.27,0.0060420036,0.0,0.0,0.79825616,-0.63593787,,-0.00067361537,-4.78200917478275,-0.0018509302,-0.39288411,0.0016284766945685,0.0071530044,-0.63983333,0.04539299,-0.052545995,0.15679443,-0.76988333,0.095238097,-10.52486,-0.15176126,,0.022272555,,-0.094702251,,0.41718516,9.0975272e-09,9.474654e-09,2019-05-31
15400,201906,1.1773465,,0.024988007,,,,,0.99661016,,-0.0767533779144287,,0.016196672,-2.5111358,0.608665678258262,0.14079136400975,,0.0065101269,-72.57534,0.11976217,0.051333904,-0.031546891,0.05900076,-0.2212553,-0.2878966,,-0.0023988485,,-0.32949963,0.045385484,-0.011899539,0.0,,,,-0.027428405,-0.029969946,,,-0.87800002,-0.0027186952,-0.010395011,,-0.5483368,0.0,-0.54833686,0.0,0.0,0.0,-6.2336025,-1.0,0.034575086,0.44721991,,-20.359644,-2.5005565,-12.509363,-19.160692,0.0,2.9400001,-0.018333538,-48.0,,-2.4956493,0.27202088,,0.027949417,-0.005187748,0.015238839,-0.367306361181868,-0.361163257724709,0.59391332,,-0.0193858627448843,-0.0181269016657076,0.0,0.051077586,0.0875204904721333,-0.25360858,,,,0.0010839388,-0.76327771,-0.34085497,1.1682723,-0.33583426,-0.0313775390386581,,-0.3335824,-0.0411778058235844,,-0.022326246,,,,-0.013277101,,,0.011435851,3.0,-0.93726695,-0.55945146,0.060131136,,0.0,0.44894299,12.820408,0.12363156,-324.66757,-1.0138531,,,,0.0,1.4459893,14.731551,,0.22704762,4.3961821,,0.0082963882,,3.0150001,,-0.0097666522,,3.0,,-0.022422165,-0.0237478934146807,-0.50290114,0.766663742748152,0.910950047071363,6.4605446,0.66582221,-0.00020040809,,1.0,-136965.78,-0.036769986,0.0,0.0,0.79825616,-0.56514949,0.0,-0.00065681792,-4.90827800985153,-0.003115488,-0.39288411,-0.0031136681767117,0.04281199,-0.63983333,0.0059080124,-0.048720002,0.15679443,-0.76988333,0.095238097,12.208142,-0.16066965,,-0.01410747,,-0.060297001,,0.41718516,8.6877296e-09,9.4000931e-09,2019-06-30
15400,201907,1.0810994,,0.024988007,,,,,1.0,,-0.0767533779144287,,0.016196672,-1.9115721,0.595092723368595,0.170756359412393,,0.0050735101,-72.57534,0.11976217,0.047137406,-0.0010313988,0.05900076,-0.2212553,-0.2878966,,-0.0023988485,,-0.32949963,0.045385484,-0.011899539,0.0,,,,-0.022752374,-0.0094057675,,,-0.87800002,-0.0027186952,-0.010395011,,-0.5483368,0.0,-0.54833686,0.0,1.0,3.0,-6.7640953,,0.030541345,0.44721991,,-20.359644,-2.5005565,-13.15796,-19.160692,0.0,2.9400001,-0.016834788,-49.0,,-2.5820913,0.27202088,,0.027949417,-0.005187748,0.015238839,-0.359496069865094,-0.354519905315505,0.64678764,,-0.0116835224046252,-0.0180928073559235,0.0,0.074136496,0.0170902438873712,-0.27478674,,,,-0.00070802082,-0.77710748,-0.27757186,1.072767,-0.32549685,-0.0244020819664001,,-0.37782919,-0.0387370614334941,,-0.020273153,,,,0.0063611665,,,0.003140701,3.0,-0.93726695,-0.55945146,0.060131136,,0.0,0.44894299,12.820408,0.12363156,-754.7829,-2.164921,,,,0.0,1.4459893,14.731551,,0.032778364,4.4463778,,0.0076181665,,3.0150001,,-0.010212782,,3.0,,0.18024312,-0.0127603285247572,-0.56396121,0.318759526444836,0.327291872054029,6.4605446,0.61139184,-0.082113013,,1.0,-160893.38,0.0044290125,0.0,0.0,0.79825616,-0.55051994,,-0.00064039754,-4.91583658721629,-0.0033171969,-0.39288411,-0.0040055237813053,-0.041198999,-0.63983333,0.00071299076,0.040486008,0.15679443,-0.76988333,0.095238097,-0.0058437269,-0.16066703,,-0.01410747,,-0.10236367,,0.41718516,9.1259125e-09,9.0544461e-09,2019-07-31
15400,201908,1.1983141,,0.024988007,,,,,0.99659866,,-0.17432199139148,,0.016196672,-2.6762204,0.62889143486507,0.165339914676758,,0.0079535656,-72.57534,0.11976217,0.05224812,-0.013189137,0.037004501,-0.2212553,-0.2878966,,-0.0023988485,,-0.32949963,0.045385484,-0.011899539,0.0,,,,0.026941413,-0.021775765,,,-0.87800002,-0.0027186952,-0.010395011,,-0.5483368,0.0,-0.54833686,0.0,0.0,0.0,-6.8084416,,0.029165296,0.31321815,,-20.65638,-2.5005565,-12.381886,-19.160692,0.0,2.9300001,-0.018660042,-50.0,,-2.4820065,0.27202088,,0.027949417,-0.005187748,0.015238839,-0.35168577854832,-0.347876552906301,0.59230769,,-0.0381817174259159,-0.0210232973269635,0.0,0.027235918,-0.0290824944296708,-0.24725483,,,,-0.00070802082,-0.7914477,-0.291179,1.1890782,-0.10485445,-0.0923076644539833,,-0.32456058,-0.0290725100268092,,-0.020873884,,,,-0.0063581862,,,-0.077685148,4.0,-0.93726695,-0.55945146,0.060131136,,0.0,0.44894299,12.820408,0.12363156,-342.77121,-0.78922111,,,,0.0,1.4459893,14.731551,,0.032778364,4.4463778,,0.0084441407,,3.0150001,,-0.0086785527,,3.0,,-0.315229,-0.0430312095815725,-0.36449796,1.15301973885741,1.9840208819535,6.4605446,0.67767996,-0.17071003,,1.0,-185618.28,0.0012649894,0.0,0.0,0.79825616,-0.4676348,,-0.00062541245,-5.17155917393314,-0.0045950417,-0.39288411,-0.0344188821245885,0.0031640232,-0.63983333,-0.038152009,0.034987986,0.15679443,-0.76988333,0.095238097,-4.4452052,-0.16148257,,-0.01410747,,-0.11498133,,0.41718516,8.647242e-09,8.9685139e-09,2019-08-31
15400,201909,1.0586299,,0.024988007,,,,,0.99658704,,-0.174321994185448,,0.016196672,-1.8000517,0.646726226968826,0.131281568735217,,0.0058028712,-72.57534,0.11976217,0.046157699,-0.016460717,0.037004501,-0.2212553,-0.2878966,,-0.0023988485,,-0.32949963,0.045385484,-0.0041127442,0.0,,,0.0,0.052590366,0.0080727832,,,-0.21600001,-0.0027186952,-0.010395011,,-0.5483368,0.0,-0.54833686,0.0,0.0,0.0,-6.615406,0.0,0.029781966,-1.789995,,,-0.067882232,-13.326361,-19.160692,0.0,2.9200001,-0.016484892,-51.0,,-2.6065774,0.27202088,,0.027949417,-0.005187748,0.015238839,-0.343875487231546,-0.341233200497097,0.68019354,,-0.0167772473238791,-0.0217949407603924,0.0,0.012330718,0.051616426037911,-0.26892537,,,,-0.00070802082,-0.80632704,-0.34373704,1.0504707,-0.17813863,-0.0693897604942322,,-0.32475218,-0.0119453579083913,,-0.018413845,,,,-0.0096907346,,,0.0020460174,4.0,-0.93726695,-0.55945146,0.060131136,,0.0,0.44894299,12.820408,0.12363156,-289.99985,-0.73067611,,,,0.0,1.4459893,14.731551,,0.032778364,4.4463778,,0.0074598305,,3.0150001,,-0.001716528,,3.0,,-0.017641842,-0.0253846649631956,-0.33947751,-0.717031085265033,-0.286719641763634,3.174459,0.59868467,-0.17071003,,1.0,-204901.97,-0.017697006,0.0,0.0,0.79825616,-0.47398329,1.0,-0.00061054737,-5.2138962253016,-0.0050999043,-0.39288411,0.0039789308188887,0.018961996,-0.63983333,0.053775996,-0.072737992,0.15679443,-0.76988333,0.095238097,4.6491957,-0.15871972,,0.0016305407,,-0.062229399,,0.41718516,7.8778575e-09,8.5525302e-09,2019-09-30
15400,201910,1.0857871,,0.024988007,,,,,1.0034246,,-0.174321994185448,,0.016196672,-1.9359717,0.646365200734662,0.136695500411962,,0.0030116616,-72.57534,0.11976217,0.04734179,-0.011109024,0.037004501,-0.2212553,-0.2878966,,-0.0023988485,,-0.32949963,0.045385484,-0.0041127442,0.0,,,,0.057961132,0.00446853,,,-0.21600001,-0.0027186952,-0.010395011,,-0.5483368,0.0,-0.54833686,0.0,1.0,3.0,-6.8802958,,0.027941193,-1.789995,,,-0.067882232,-13.123708,-19.160692,0.0,2.9300001,-0.016907781,-52.0,,-2.5849261,0.27202088,,0.027949417,-0.005187748,0.015238839,-0.336065195914772,-0.334589848087894,0.69010884,,-0.0137965396310495,-0.0217746834370918,0.0,0.030880675,0.0037274885421189,-0.2237609,,,,-0.0019452723,-0.82177663,-0.22595294,1.0774186,0.0063986373,-0.0310188326984644,,-0.23721521,0.0019224230200052,,-0.021476125,,,,-0.052914795,,,-0.23209117,5.0,-0.93726695,-0.55945146,0.060131136,,0.0,0.44894299,12.820408,0.12363156,-977.43311,-2.3370318,,,,0.0,1.4459893,14.731551,,0.032778364,4.4463778,,0.0076511982,,3.0150001,,-0.001498568,,,,0.047653884,-0.0235519641132547,-0.27171543,0.936096870874629,0.28187895032834,3.174459,0.61404282,-0.17071003,,1.0,-184601.72,-0.0016790032,0.0,0.0,0.79825616,-0.45879221,,-0.00059634919,-5.19478345485711,-0.0049255663,-0.39288411,-0.0063298614088357,-0.016018003,-0.63983333,-0.0027409792,0.018758982,0.15679443,-0.76988333,0.095238097,3.8034415,-0.15986365,,0.0016305407,,-0.044309668,,0.41718516,6.9243065e-09,8.0151308e-09,2019-10-31
