,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,primary_photo,community.advertisers,community.property_id,community.description.name,other_listings,products,lead_attributes.opcity_lead_attributes
40,2022-04-14T12:59:14Z,"['community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",1829-Glenwood-Ave_Raleigh_NC_27608_M57685-31778,for_sale,2022-04-07T14:27:17Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/93c86e1038a440259be36dc0c2e8f3fel-m1245714322s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/93c86e1038a440259be36dc0c2e8f3fel-m353827229s-w1024_h768.jpg'}]",,650000,False,5768531778,,,2941876036,,https://ap.rdcpix.com/93c86e1038a440259be36dc0c2e8f3fel-m1245714322s-w1024_h768.jpg,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,1750D2DE6EF6D50256669A1F91A964FD,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1927.0,,1975-06-04,29000.0,1.0,,1.0,11761.0,1824.0,2.0,,,2.0,2.0,4.0,single_family,27608,North Carolina,-78.64789,35.80656,Raleigh,NC,1829 Glenwood Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1829%20Glenwood%20Ave%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=RkBJJsXAQXGp2yftPjiG2xbcbQ0=,37183,Wake,"[{'listing_id': '2941876036', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
41,2022-04-08T14:51:55Z,"['central_air', 'forced_air', 'recreation_facilities', 'two_or_more_stories', 'rental_property']",109-Bashford-Rd_Raleigh_NC_27606_M99650-54363,for_sale,2022-04-05T01:03:24Z,,"[{'name': 'Howard Perry & Walston Realtor', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/debe1fbb992df9bfe8a066264eafeddal-m3225192755s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/debe1fbb992df9bfe8a066264eafeddal-m2778987867s-w1024_h768.jpg'}]",,599000,False,9965054363,,,2941783180,,https://ap.rdcpix.com/debe1fbb992df9bfe8a066264eafeddal-m3225192755s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,,,,,,,,,,,,2.0,8.0,multi_family,27606,North Carolina,-78.742445,35.785983,Raleigh,NC,109 Bashford Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=109%20Bashford%20Rd%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=AOxgLfmoaqyiGo7nKeYWE3pQUY8=,37183,Wake,"[{'listing_id': '2941783180', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
42,2022-05-02T12:30:20Z,"['trails', 'shopping', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",6020-Balance-Ct_Raleigh_NC_27616_M90390-09574,for_sale,2022-04-04T12:30:19Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/beb97197ce1e0c7343256f30f5e7fbb8l-f3876763121s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/beb97197ce1e0c7343256f30f5e7fbb8t-f4277436566s-w1024_h768.jpg'}]",,630000,False,9039009574,,,2941759998,,https://nh.rdcpix.com/beb97197ce1e0c7343256f30f5e7fbb8l-f3876763121s-w1024_h768.jpg,,LC1B,417000665222,19221602285,new_home,67B62B0441D5E4AAEC391D534CFA086F,True,,,,,,False,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,,,,2696.0,3.0,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.539203,35.857382,Raleigh,NC,6020 Balance Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6020%20Balance%20Ct%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=8VxvgHwxz3tmiCSh0fOzC58-6XM=,37183,Wake,"[{'listing_id': '2941759998', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072656,5401 North - Sterling Collection,,,
43,2022-04-05T16:28:27Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'disability_features', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'master_suite', 'new_roof']",9024-Duval-Hill-St_Raleigh_NC_27603_M60354-89215,for_sale,2022-04-01T10:34:47Z,,"[{'name': 'DASH Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/9802c53b37ac1f6c22b9192a2fd60e16l-m624454583s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/9802c53b37ac1f6c22b9192a2fd60e16l-m770459162s-w1024_h768.jpg'}]",,575000,False,6035489215,,,2941685962,,https://ap.rdcpix.com/9802c53b37ac1f6c22b9192a2fd60e16l-m624454583s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,B9429427952C1244F0AB1E4FDCE0E2BA,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2007.0,,2007-06-29,317000.0,2.0,,1.0,24394.0,2566.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.645342,35.631938,Raleigh,NC,9024 Duval Hill St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9024%20Duval%20Hill%20St%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=oFfpmZkje5aEsPiK28_D57fBVp4=,37183,Wake,"[{'listing_id': '2941685962', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
44,2022-03-31T16:12:52Z,"['no_hoa', 'wooded_land', 'big_lot']",7625-Fayetteville-Rd_Raleigh_NC_27603_M59259-44862,for_sale,2022-03-31T15:45:52Z,,"[{'name': 'FATHOM REALTY', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/52c4743bd0200bd7d742fcea853483a0l-m1169386218s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/52c4743bd0200bd7d742fcea853483a0l-m3835256540s-w1024_h768.jpg'}]",,575000,False,5925944862,,,2941646149,,https://ap.rdcpix.com/52c4743bd0200bd7d742fcea853483a0l-m1169386218s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A52125B2A29462A81B1950D2235CB956,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,52708.0,,0.0,,,,,,land,27603,North Carolina,-78.69372,35.669094,Raleigh,NC,7625 Fayetteville Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7625%20Fayetteville%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=P5WUxn5z1u0vdWwlvhzBTtr-xh8=,37183,Wake,"[{'listing_id': '2941646149', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
45,2022-04-28T17:06:08Z,"['new_construction', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",3205-Collaborative-Way_Raleigh_NC_27610_M99599-47274,for_sale,2022-03-25T22:52:15Z,,"[{'name': 'Meritage Homes', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7468c58f832a8666dd8881e6d58b8bb1l-m1006091848s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7468c58f832a8666dd8881e6d58b8bb1l-m2857542971s-w1024_h768.jpg'}]",,559540,False,9959947274,,,2941505407,7500.0,https://ap.rdcpix.com/7468c58f832a8666dd8881e6d58b8bb1l-m1006091848s-w1024_h768.jpg,[{'office_name': 'Meritage Homes of the Carolina'}],TANC,,,mls,,True,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,1.0,4356.0,2177.0,4.0,,,2.0,2.0,4.0,single_family,27610,North Carolina,-78.694153,35.885257,Raleigh,NC,3205 Collaborative Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3205%20Collaborative%20Way%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=GNnUjvTw7EauSITl_UuPEiT5GrY=,37183,Wake,"[{'listing_id': '2941505407', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
46,2022-04-28T17:12:05Z,"['fireplace', 'new_construction', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",419-Sustainable-Way_Raleigh_NC_27610_M90224-26391,for_sale,2022-03-25T22:04:08Z,,"[{'name': 'Meritage Homes', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/299dcc2630eec552339c9d0093edb3a9l-m1311972012s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/299dcc2630eec552339c9d0093edb3a9l-m1568266805s-w1024_h768.jpg'}]",,617255,False,9022426391,,,2941504153,,https://ap.rdcpix.com/299dcc2630eec552339c9d0093edb3a9l-m1311972012s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,1.0,4356.0,2398.0,4.0,,,2.0,2.0,4.0,single_family,27610,North Carolina,-78.58509201,35.773433682,Raleigh,NC,419 Sustainable Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=419%20Sustainable%20Way%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=1xsWAtINSyl3y_WwPfWFW3BA3oc=,37183,Wake,"[{'listing_id': '2941504153', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
47,2022-04-28T17:09:20Z,"['new_construction', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",441-Sustainable-Way_Raleigh_NC_27610_M91706-66009,for_sale,2022-03-25T21:30:17Z,,"[{'name': 'Meritage Homes', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f864c4515cda1c3cff0c2b5dd4ae7aa0l-m1006091848s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f864c4515cda1c3cff0c2b5dd4ae7aa0l-m2857542971s-w1024_h768.jpg'}]",,597520,False,9170666009,,,2941503026,,https://ap.rdcpix.com/f864c4515cda1c3cff0c2b5dd4ae7aa0l-m1006091848s-w1024_h768.jpg,[{'office_name': 'Meritage Homes of the Carolina'}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,1.0,4356.0,2177.0,4.0,,,2.0,2.0,4.0,single_family,27610,North Carolina,-78.58510274,35.773564252,Raleigh,NC,441 Sustainable Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=441%20Sustainable%20Way%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=HhjlzLiIIpU9MQ62svMPQuFlj-4=,37183,Wake,"[{'listing_id': '2941503026', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
48,2022-05-06T15:53:14Z,"['central_air', 'recreation_facilities']",4100-Pittsford-Rd_Raleigh_NC_27604_M62667-04640,for_sale,2022-03-10T20:35:25Z,,"[{'name': 'Realty World - Triangle Living', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/58e8e5a3387a21cefccac4d2bd25b950l-m491914366s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/58e8e5a3387a21cefccac4d2bd25b950l-m1169163913s-w1024_h768.jpg'}]",,587000,False,6266704640,,,2941058374,52900.0,https://ap.rdcpix.com/58e8e5a3387a21cefccac4d2bd25b950l-m491914366s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,F437643B8208F946513CC2D4BF94BDC4,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1972.0,,2015-11-18,157000.0,4.0,,,,2676.0,4.0,,,,,6.0,multi_family,27604,North Carolina,-78.588209,35.836379,Raleigh,NC,4100 Pittsford Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4100%20Pittsford%20Rd%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=aHlCP3PuMu3rtZa36VZVLMDWxyU=,37183,Wake,"[{'listing_id': '2941058374', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
49,2022-03-03T16:46:27Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_lot', 'farm', 'ranch']",6756-Rock-Quarry-Rd_Raleigh_NC_27610_M99488-35329,for_sale,2022-03-03T16:51:20Z,,"[{'name': 'Linda Craft & Team, Realtors', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/26457784d9238d6fde80dff8f47fe87dl-m1809732011s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/26457784d9238d6fde80dff8f47fe87dl-m2197240084s-w1024_h768.jpg'}]",,599900,False,9948835329,,,2940831267,,https://ap.rdcpix.com/26457784d9238d6fde80dff8f47fe87dl-m1809732011s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1955.0,,,,2.0,,,142006.0,1879.0,2.0,,,2.0,1.0,3.0,single_family,27610,North Carolina,-78.539499,35.707809,Raleigh,NC,6756 Rock Quarry Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6756%20Rock%20Quarry%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=WpbUhU8PpNsfAg1v3SFI_4uLdyk=,37183,Wake,"[{'listing_id': '2940831267', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,,
50,2022-05-05,"['clubhouse', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Wembley_Belmont_4501-Brintons-Cottage-Street_Raleigh_NC_27616_P417000656595,ready_to_build,2022-02-28T15:20:27Z,,"[{'name': 'Drees Homes', 'photo': 'https://nh.rdcpix.com/4990551b659f47a9cd03fe56fc6c05acn-f2875675847s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/68ce04351fabd3e6ddbe2223803cdfaae-f1913290101s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/68ce04351fabd3e6ddbe2223803cdfaae-f3155124585s-w1024_h768.jpg'}]",,634100,False,417000656595,,,,,https://nh.rdcpix.com/68ce04351fabd3e6ddbe2223803cdfaae-f1913290101s-w1024_h768.jpg,,DCHB,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Wembley,1.0,,2701.0,,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.552449,35.839352,Raleigh,NC,4501 Brintons Cottage Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4501%20Brintons%20Cottage%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=v3Fg7PRQb-dq6kJn6sfjVuZnSkU=,37183,Wake,,,,"[{'office': {'hours': 'By Appointment Only', 'phones': [{'number': '(919) 629-1898', 'type': 'Office'}, {'number': '8663326688', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4757841'}}]",717000065395,Belmont,,,
51,2022-04-05,"['garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories']",Trawick_Belmont_4501-Brintons-Cottage-Street_Raleigh_NC_27616_P417000653004,ready_to_build,2022-01-28T15:20:20Z,,"[{'name': None, 'photo': None, 'type': 'Office'}]","[{'href': 'https://nh.rdcpix.com/93e482a9d194ddcf878feb105ae1bf5ee-f1537358581s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/93e482a9d194ddcf878feb105ae1bf5ee-f4192118616s-w1024_h768.jpg'}]",,623800,False,417000653004,,,,,https://nh.rdcpix.com/93e482a9d194ddcf878feb105ae1bf5ee-f1537358581s-w1024_h768.jpg,,DCHB,,,new_home,,True,,True,,,,False,,,True,,,,,,,,,,2.0,Trawick,,,2755.0,,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.552449,35.839352,Raleigh,NC,4501 Brintons Cottage Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4501%20Brintons%20Cottage%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=v3Fg7PRQb-dq6kJn6sfjVuZnSkU=,37183,Wake,,,,,,,,,
52,2022-04-05,"['clubhouse', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan']",Madden_Belmont_4501-Brintons-Cottage-Street_Raleigh_NC_27616_P417000653002,ready_to_build,2022-01-28T15:20:20Z,,"[{'name': 'Drees Homes', 'photo': 'https://nh.rdcpix.com/4990551b659f47a9cd03fe56fc6c05acn-f2875675847s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/95065a249bc15157517623b9b82c572de-f1114711647s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/95065a249bc15157517623b9b82c572de-f4243898772s-w1024_h768.jpg'}]",,594700,True,417000653002,,,,,https://nh.rdcpix.com/95065a249bc15157517623b9b82c572de-f1114711647s-w1024_h768.jpg,,DCHB,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Madden,,,2199.0,,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.552449,35.839352,Raleigh,NC,4501 Brintons Cottage Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4501%20Brintons%20Cottage%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=v3Fg7PRQb-dq6kJn6sfjVuZnSkU=,37183,Wake,,,,"[{'office': {'hours': 'By Appointment Only', 'phones': [{'number': '(919) 629-1898', 'type': 'Office'}, {'number': '8663326688', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4757841'}}]",717000065395,Belmont,,,
53,2022-03-31T00:06:10Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'private_backyard', 'master_bedroom', 'groundscare']",1308-Manovill-Pl_Raleigh_NC_27609_M57956-45457,for_sale,2022-01-13T17:09:25Z,,"[{'name': 'Realty World - Triangle Living', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/93c87d59fbd59df6e16557e38827b919l-m326357361s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/93c87d59fbd59df6e16557e38827b919l-m2907633576s-w1024_h768.jpg'}]",,620000,False,5795645457,,,2938947702,5900.0,https://ap.rdcpix.com/93c87d59fbd59df6e16557e38827b919l-m326357361s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,7A814D599B017A86B984887164164CC6,,,,False,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1968.0,,2021-07-30,420500.0,3.0,,,18295.0,2566.0,3.0,,,,,4.0,single_family,27609,North Carolina,-78.61519,35.828766,Raleigh,NC,1308 Manovill Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1308%20Manovill%20Pl%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=uvOjf-6jZUYkq_upBfsraIdLONM=,37183,Wake,"[{'listing_id': '2938947702', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2934743827', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2930062660', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,,
54,2022-04-05,"['clubhouse', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Dawn_Belmont_4501-Brintons-Cottage-Street_Raleigh_NC_27616_P417000634185,ready_to_build,2021-08-24T16:12:18Z,,"[{'name': 'Drees Homes', 'photo': 'https://nh.rdcpix.com/4990551b659f47a9cd03fe56fc6c05acn-f2875675847s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/b38046c9c7b0827ab3617b68b7c8293ee-f1986517440s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/b38046c9c7b0827ab3617b68b7c8293ee-f519698943s-w1024_h768.jpg'}]",,622400,False,417000634185,,,,,https://nh.rdcpix.com/b38046c9c7b0827ab3617b68b7c8293ee-f1986517440s-w1024_h768.jpg,,DCHB,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Dawn,,,2421.0,,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.552449,35.839352,Raleigh,NC,4501 Brintons Cottage Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4501%20Brintons%20Cottage%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=v3Fg7PRQb-dq6kJn6sfjVuZnSkU=,37183,Wake,,,,"[{'office': {'hours': 'By Appointment Only', 'phones': [{'number': '(919) 629-1898', 'type': 'Office'}, {'number': '8663326688', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4757841'}}]",717000065395,Belmont,,,
55,2022-04-27,"['clubhouse', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Haven_Belmont_4501-Brintons-Cottage-Street_Raleigh_NC_27616_P417000634187,ready_to_build,2021-08-24T16:12:18Z,,"[{'name': 'Drees Homes', 'photo': 'https://nh.rdcpix.com/4990551b659f47a9cd03fe56fc6c05acn-f2875675847s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/e4851a3ab693d43e745a83c246f707fde-f3162562017s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/e4851a3ab693d43e745a83c246f707fde-f1403501221s-w1024_h768.jpg'}]",,620800,False,417000634187,,,,,https://nh.rdcpix.com/e4851a3ab693d43e745a83c246f707fde-f3162562017s-w1024_h768.jpg,,DCHB,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Haven,,,2376.0,,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.552449,35.839352,Raleigh,NC,4501 Brintons Cottage Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4501%20Brintons%20Cottage%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=v3Fg7PRQb-dq6kJn6sfjVuZnSkU=,37183,Wake,,,,"[{'office': {'hours': 'By Appointment Only', 'phones': [{'number': '(919) 629-1898', 'type': 'Office'}, {'number': '8663326688', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4757841'}}]",717000065395,Belmont,,,
56,2022-04-14,"['clubhouse', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Epiphany_Belmont_4501-Brintons-Cottage-Street_Raleigh_NC_27616_P417000634186,ready_to_build,2021-08-24T16:12:18Z,,"[{'name': 'Drees Homes', 'photo': 'https://nh.rdcpix.com/4990551b659f47a9cd03fe56fc6c05acn-f2875675847s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/95179ac714d54c831494b790d07da9b3e-f26503566s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/95179ac714d54c831494b790d07da9b3e-f2650333688s-w1024_h768.jpg'}]",,623100,False,417000634186,,,,,https://nh.rdcpix.com/95179ac714d54c831494b790d07da9b3e-f26503566s-w1024_h768.jpg,,DCHB,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Epiphany,,,2524.0,,,,2.0,2.0,5.0,single_family,27616,North Carolina,-78.552449,35.839352,Raleigh,NC,4501 Brintons Cottage Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4501%20Brintons%20Cottage%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=v3Fg7PRQb-dq6kJn6sfjVuZnSkU=,37183,Wake,,,,"[{'office': {'hours': 'By Appointment Only', 'phones': [{'number': '(919) 629-1898', 'type': 'Office'}, {'number': '8663326688', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4757841'}}]",717000065395,Belmont,,,
