,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,other_listings,community.advertisers,community.property_id,community.description.name,products
128,2021-12-24T17:43:16Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'disability_features', 'family_room', 'forced_air', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'basement', 'single_story', 'hoa', 'maintenance']",4709-Edwards-Mill-Rd-Apt-C_Raleigh_NC_27612_M63880-47624,for_sale,2021-08-15T06:23:37Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/bfbfb7e0ed31f7a6ac1d906cf35608dcl-m2670675808s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/bfbfb7e0ed31f7a6ac1d906cf35608dcl-m3795177967s-w1024_h768.jpg'}]",,250000,False,6388047624,,,2933080294,,https://ap.rdcpix.com/bfbfb7e0ed31f7a6ac1d906cf35608dcl-m2670675808s-w1024_h768.jpg,[{'office_name': 'Compass -- Raleigh'}],TANC,,,mls,C078EC435B3EB33B772F17F8B0ACD2BD,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1972.0,,2011-04-27,99000.0,2.0,,,1307.0,1441.0,2.0,condo,,,1.0,3.0,condos,27612,North Carolina,-78.687845,35.838481,Raleigh,NC,4709 Edwards Mill Rd E Unit C,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4709%20Edwards%20Mill%20Rd%20E%20Unit%20C%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=cM1eZqCV1p-QGzkpRajVDzTgNQM=,37183,Wake,"[{'listing_id': '2933080294', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '624482394', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '530061946', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
129,2022-04-06T16:29:22Z,"['cul_de_sac', 'game_room', 'recreation_facilities', 'big_lot', 'farm', 'trails', 'lake']",Oak-St_Raleigh_NC_27614_M97257-70726,for_sale,2021-08-09T18:17:25Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/051bb124b4771cb0a8956cfe348ad147l-m2572395205s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/051bb124b4771cb0a8956cfe348ad147l-m1368954571s-w1024_h768.jpg'}]",,250000,False,9725770726,,,2932853611,,https://ap.rdcpix.com/051bb124b4771cb0a8956cfe348ad147l-m2572395205s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,32234.0,,0.0,,,,,,land,27614,North Carolina,-78.6048762,35.949846913,Raleigh,NC,Oak St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=Oak%20St%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=OhJ1y9vKLmN6hWW9aWHreTNe3oU=,37183,Wake,"[{'listing_id': '2932853611', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
130,2021-12-02T19:07:40Z,"['central_air', 'community_golf', 'community_outdoor_space', 'community_security_features', 'family_room', 'forced_air', 'golf_course_lot_or_frontage', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'library', 'elevator', 'golf_course', 'lake']",2441-Campus-Shore-Dr-306_Raleigh_NC_27606_M93302-17090,for_sale,2021-06-29T18:59:02Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/71065723c91599e446cd7bacdd53b15al-m2870327303s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/71065723c91599e446cd7bacdd53b15al-m1074922243s-w1024_h768.jpg'}]",,299900,False,9330217090,,,2931122808,,https://ap.rdcpix.com/71065723c91599e446cd7bacdd53b15al-m2870327303s-w1024_h768.jpg,"[{'office_name': 'Glenwood Agency, LLC'}]",TANC,,,mls,,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,1.0,,,,645.0,1.0,condo,,,1.0,1.0,condos,27606,North Carolina,-78.680262,35.767878,Raleigh,NC,2441 Campus Shore Dr Unit 306,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2441%20Campus%20Shore%20Dr%20Unit%20306%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=XryYHgLfyzohDt3vuiO0LwRqfw4=,37183,Wake,"[{'listing_id': '2931122808', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
131,2021-12-14T16:34:41Z,['community_swimming_pool'],2933-Mount-Vernon-Church-Rd_Raleigh_NC_27613_M99166-06035,for_sale,2021-06-11T13:29:51Z,,"[{'name': 'Julie Wright Realty Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b2cfbbb1372e04eaf62855e4d7a0f033l-m3935828398s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b2cfbbb1372e04eaf62855e4d7a0f033l-m3957369422s-w1024_h768.jpg'}]",,200000,False,9916606035,,,2930408466,,https://ap.rdcpix.com/b2cfbbb1372e04eaf62855e4d7a0f033l-m3935828398s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,49CF843F5B70B43D4289C61A53E790F3,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,33541.0,,0.0,,,,,,land,27614,North Carolina,-78.693964,35.977045,Raleigh,NC,2933 Mt Vernon Church Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2933%20Mt%20Vernon%20Church%20Rd%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=YKICXdWKIWEqLkHTO4-YCb73_3g=,37183,Wake,"[{'listing_id': '2930408466', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
132,2022-04-01T22:19:54Z,['no_hoa'],11108-Crestmont-Dr_Raleigh_NC_27613_M92365-66707,for_sale,2021-04-07T18:41:32Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6cab9d2de148a557065150a9c2bb6114l-m2394453151s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6cab9d2de148a557065150a9c2bb6114l-m465323846s-w1024_h768.jpg'}]",,75000,False,9236566707,,,2927866753,35000.0,https://ap.rdcpix.com/6cab9d2de148a557065150a9c2bb6114l-m2394453151s-w1024_h768.jpg,"[{'office_name': None}, {'office_name': None}]",TANC,,,mls,F64C8D2F90BA186D3743BFDBDEACE759,,,,False,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,21780.0,,0.0,,,,,,land,27613,North Carolina,-78.734725,35.920645,Raleigh,NC,11108 Crestmont Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11108%20Crestmont%20Dr%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=5V8eotaTKCqQYNrTQsGLPGypLlw=,37183,Wake,"[{'listing_id': '2927866753', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
133,2022-04-01T22:19:04Z,['no_hoa'],11104-Crestmont-Dr_Raleigh_NC_27613_M92151-96718,for_sale,2021-04-07T18:34:21Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/bb033219da26653088517529188f4164l-m2764889659s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/bb033219da26653088517529188f4164l-m2270258759s-w1024_h768.jpg'}]",,110000,False,9215196718,,,2927866410,,https://ap.rdcpix.com/bb033219da26653088517529188f4164l-m2764889659s-w1024_h768.jpg,"[{'office_name': None}, {'office_name': None}]",TANC,,,mls,EC65AEB1A5F41525D0CD6EE768374569,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,20038.0,,0.0,,,,,,land,27613,North Carolina,-78.734756,35.920386,Raleigh,NC,11104 Crestmont Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11104%20Crestmont%20Dr%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=iB5TAPAFtjq1yUJ14FmOxmD_pIg=,37183,Wake,"[{'listing_id': '2927866410', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
134,2021-08-30T15:06:12Z,"['community_outdoor_space', 'front_porch']",5809-Meadowlark-Ln_Raleigh_NC_27610_M55191-17028,for_sale,2021-02-26T17:08:19Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/0b925afdf221fd99f9999d744f502d0dl-m621689483s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/0b925afdf221fd99f9999d744f502d0dl-m154038636s-w1024_h768.jpg'}]",,67500,False,5519117028,,,2926398401,,https://ap.rdcpix.com/0b925afdf221fd99f9999d744f502d0dl-m621689483s-w1024_h768.jpg,[{'office_name': 'Keller Williams Preferred Realty'}],TANC,,,mls,D045AC9BD718D428DA6082FBCB498CEC,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,19602.0,,0.0,,,,,,land,27610,North Carolina,-78.540075,35.75893,Raleigh,NC,5809 Meadowlark Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5809%20Meadowlark%20Ln%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=R-ZVa5ao7ByNTf1o4s3ADgfKpq0=,37183,Wake,"[{'listing_id': '2926398401', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2922014120', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '624594522', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
135,2021-12-06T17:50:13Z,"['central_air', 'community_golf', 'community_outdoor_space', 'community_security_features', 'family_room', 'forced_air', 'golf_course_lot_or_frontage', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'waterfront', 'library', 'elevator', 'golf_course', 'lake']",2441-Campus-Shore-Dr-207_Raleigh_NC_27606_M97812-42942,for_sale,2021-02-25T21:11:03Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/263305fe7fe1de0db8e37d058a45d3c6l-m554639214s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/263305fe7fe1de0db8e37d058a45d3c6l-m3113963407s-w1024_h768.jpg'}]",,279900,False,9781242942,,,2926365873,,https://ap.rdcpix.com/263305fe7fe1de0db8e37d058a45d3c6l-m554639214s-w1024_h768.jpg,"[{'office_name': 'Glenwood Agency, LLC'}]",TANC,,,mls,,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,1.0,,,,724.0,1.0,condo,,,1.0,1.0,condos,27606,North Carolina,-78.680262,35.767878,Raleigh,NC,2441 Campus Shore Dr Unit 207,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2441%20Campus%20Shore%20Dr%20Unit%20207%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=Rjjy1Y5eyMaPuQMZIuFLbBVHPK4=,37183,Wake,"[{'listing_id': '2926365873', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
136,2021-04-30T17:59:06Z,"['central_air', 'community_golf', 'community_outdoor_space', 'community_security_features', 'family_room', 'forced_air', 'golf_course_lot_or_frontage', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'waterfront', 'library', 'elevator', 'golf_course', 'lake']",2441-Campus-Shore-Dr-108_Raleigh_NC_27606_M98401-35284,for_sale,2021-02-15T16:59:26Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/51a07237cae0447582b0d5ac87077426l-m554639214s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/51a07237cae0447582b0d5ac87077426l-m3679201675s-w1024_h768.jpg'}]",,269900,False,9840135284,,,2926075245,,https://ap.rdcpix.com/51a07237cae0447582b0d5ac87077426l-m554639214s-w1024_h768.jpg,"[{'office_name': 'Glenwood Agency, LLC'}]",TANC,,,mls,,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2019.0,,,,1.0,,,,724.0,1.0,condo,,,1.0,1.0,condos,27606,North Carolina,-78.680262,35.767878,Raleigh,NC,2441 Campus Shore Dr Unit 108,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2441%20Campus%20Shore%20Dr%20Unit%20108%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=8VOVRc9oLT0kB4tQxJUkcAZEHzY=,37183,Wake,"[{'listing_id': '2926075245', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
137,2021-02-02T19:49:22Z,"['central_air', 'community_golf', 'community_outdoor_space', 'community_security_features', 'family_room', 'forced_air', 'golf_course_lot_or_frontage', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'waterfront', 'library', 'elevator', 'golf_course', 'lake']",2441-Campus-Shore-Dr-411_Raleigh_NC_27606_M90501-94331,for_sale,2021-01-27T20:48:46Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c90a205d5288394876c7d4cfc7f4074dl-m2456078135s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c90a205d5288394876c7d4cfc7f4074dl-m1698245240s-w1024_h768.jpg'}]",,285000,False,9050194331,,,2925462323,,https://ap.rdcpix.com/c90a205d5288394876c7d4cfc7f4074dl-m2456078135s-w1024_h768.jpg,"[{'office_name': 'Glenwood Agency, LLC'}]",TANC,,,mls,,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,1.0,,,,700.0,1.0,condo,,,1.0,1.0,condos,27606,North Carolina,-78.680262,35.767878,Raleigh,NC,2441 Campus Shore Dr Unit 411,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2441%20Campus%20Shore%20Dr%20Unit%20411%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=kQbANevC7_CCetsWK8cxpnyN0Co=,37183,Wake,"[{'listing_id': '2925462323', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
138,2021-12-16T15:58:56Z,,9612-Koupela-Dr_Raleigh_NC_27615_M64772-91911,for_sale,2021-01-13T14:26:00Z,,"[{'name': 'Allen Tate Realtors-Raleigh-Falls of Neuse', 'photo': 'https://ap.rdcpix.com/569826821/06fa19acf2f47170ca75a347468039abg-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/fc29fcd3bfe8764e0c6ec89c38a4bb97l-m2824262841s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/fc29fcd3bfe8764e0c6ec89c38a4bb97l-m4272452134s-w1024_h768.jpg'}]",,175000,False,6477291911,,,2925008678,,https://ap.rdcpix.com/fc29fcd3bfe8764e0c6ec89c38a4bb97l-m2824262841s-w1024_h768.jpg,"[{'office_name': None}, {'office_name': None}]",TANC,,,mls,4EF429AC7BD9DE25434C6F3794A8B86B,,,,,,,False,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,,,2007-06-07,43000.0,,,,81457.0,,0.0,,,,,,land,27615,North Carolina,-78.613615,35.911014,Raleigh,NC,9612 Koupela Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9612%20Koupela%20Dr%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=D7dTBb5nrdTE88ED9aNUO0MT3ME=,37183,Wake,"[{'listing_id': '2925008678', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '634592506', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '565499226', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
139,2021-12-23T17:51:09Z,"['central_air', 'city_view', 'community_security_features', 'recreation_facilities', 'energy_efficient', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'community_outdoor_space', 'view', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'two_master_suites', 'master_suite', 'efficient']",622-Rush-St_Raleigh_NC_27610_M99574-20584,for_sale,2021-01-08T06:34:43Z,,"[{'name': 'Monarch Realty Co.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a2e9ebdf6774e6b5181e1ff310fc1adal-m1119685902s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a2e9ebdf6774e6b5181e1ff310fc1adal-m3270705588s-w1024_h768.jpg'}]",,295000,False,9957420584,,,2924873901,,https://ap.rdcpix.com/a2e9ebdf6774e6b5181e1ff310fc1adal-m1119685902s-w1024_h768.jpg,[{'office_name': 'Monarch Realty Co.'}],TANC,,,mls,AF49BC63F6CC7593365E410F66C3A20B,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,2.0,,1.0,1307.0,1319.0,3.0,townhouse,,,2.0,2.0,townhomes,27610,North Carolina,-78.631754,35.740572,Raleigh,NC,622 Rush St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=622%20Rush%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=YbtsBMK1A_rBBoNL6tFNE57t8TY=,37183,Wake,"[{'listing_id': '2924873901', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
140,2021-12-23T17:53:07Z,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'two_master_suites', 'master_suite', 'efficient']",616-Rush-St_Raleigh_NC_27610_M94707-19533,for_sale,2021-01-08T06:34:43Z,,"[{'name': 'Monarch Realty Co.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/26ce27c008457d9b5a4e503b12af42c3l-m1119685902s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/26ce27c008457d9b5a4e503b12af42c3l-m507080277s-w1024_h768.jpg'}]",,285000,False,9470719533,,,2924873892,,https://ap.rdcpix.com/26ce27c008457d9b5a4e503b12af42c3l-m1119685902s-w1024_h768.jpg,[{'office_name': 'Monarch Realty Co.'}],TANC,,,mls,D23FAB87FA68316B2704C7897159F118,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,2.0,,1.0,1307.0,1308.0,3.0,townhouse,,,2.0,2.0,townhomes,27610,North Carolina,-78.631837,35.740591,Raleigh,NC,616 Rush St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=616%20Rush%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=_XP6Pv0XWThLYraFSIKiwk4cAPQ=,37183,Wake,"[{'listing_id': '2924873892', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
141,2021-12-23T18:00:24Z,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'two_master_suites', 'master_suite', 'efficient']",618-Rush-St_Raleigh_NC_27610_M90450-08773,for_sale,2021-01-08T06:34:43Z,,"[{'name': 'Monarch Realty Co.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ab8977a51b7b8d02585d7b5973a70c60l-m1119685902s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ab8977a51b7b8d02585d7b5973a70c60l-m507080277s-w1024_h768.jpg'}]",,285000,False,9045008773,,,2924873894,,https://ap.rdcpix.com/ab8977a51b7b8d02585d7b5973a70c60l-m1119685902s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,AABDB02291384E82C4B35502802A22D6,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,2.0,,1.0,1307.0,1308.0,3.0,townhouse,,,2.0,2.0,townhomes,27610,North Carolina,-78.631809,35.740585,Raleigh,NC,618 Rush St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=618%20Rush%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=p3GDti7JlJOizBOC10vPXSZeyKk=,37183,Wake,"[{'listing_id': '2924873894', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
142,2021-12-23T17:58:08Z,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'two_master_suites', 'master_suite', 'efficient']",630-Rush-St_Raleigh_NC_27610_M94720-48597,for_sale,2021-01-08T06:34:43Z,,"[{'name': 'Monarch Realty Co.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/92354e144789f8705a775f3947967d9el-m1119685902s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/92354e144789f8705a775f3947967d9el-m507080277s-w1024_h768.jpg'}]",,300000,False,9472048597,,,2924873900,,https://ap.rdcpix.com/92354e144789f8705a775f3947967d9el-m1119685902s-w1024_h768.jpg,[{'office_name': 'Monarch Realty Co.'}],TANC,,,mls,DAC63F7C2D57477BCEC82F15BFE83BC1,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,2.0,,1.0,1307.0,1308.0,3.0,townhouse,,,2.0,2.0,townhomes,27610,North Carolina,-78.631642,35.740548,Raleigh,NC,630 Rush St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=630%20Rush%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=0cFva3Aosf9L4yJDh8SI-aZtdJ4=,37183,Wake,"[{'listing_id': '2924873900', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
143,2021-12-23T17:50:16Z,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'energy_efficient', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'two_master_suites', 'master_suite', 'efficient']",612-Rush-St_Raleigh_NC_27610_M96990-22992,for_sale,2021-01-08T06:34:43Z,,"[{'name': 'Monarch Realty Co.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/0d6d9f79ab0c54bcf00d7f5748264763l-m1119685902s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/0d6d9f79ab0c54bcf00d7f5748264763l-m507080277s-w1024_h768.jpg'}]",,300000,False,9699022992,,,2924873898,,https://ap.rdcpix.com/0d6d9f79ab0c54bcf00d7f5748264763l-m1119685902s-w1024_h768.jpg,[{'office_name': 'Monarch Realty Co.'}],TANC,,,mls,9DA7CD5F49F9EDABDC1CCF85F25C3A53,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,2.0,,1.0,1307.0,1308.0,3.0,townhouse,,,2.0,2.0,townhomes,27610,North Carolina,-78.631893,35.740604,Raleigh,NC,612 Rush St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=612%20Rush%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=OzqaKjCc4G0i7ea-16_Rj-GZCaU=,37183,Wake,"[{'listing_id': '2924873898', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
144,2021-12-23T17:52:04Z,"['central_air', 'city_view', 'community_security_features', 'recreation_facilities', 'energy_efficient', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'community_outdoor_space', 'view', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'two_master_suites', 'master_suite', 'efficient']",634-Rush-St_Raleigh_NC_27610_M92590-48196,for_sale,2021-01-08T06:34:43Z,,"[{'name': 'Monarch Realty Co.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f5d53fa273a00bb2ac06afc082a27103l-m1119685902s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f5d53fa273a00bb2ac06afc082a27103l-m3270705588s-w1024_h768.jpg'}]",,299000,False,9259048196,,,2924873895,,https://ap.rdcpix.com/f5d53fa273a00bb2ac06afc082a27103l-m1119685902s-w1024_h768.jpg,[{'office_name': 'Monarch Realty Co.'}],TANC,,,mls,34CE0D1EBE82AA42877401FF4ACDE628,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,2.0,,1.0,1307.0,1319.0,3.0,townhouse,,,2.0,2.0,townhomes,27610,North Carolina,-78.631586,35.740535,Raleigh,NC,634 Rush St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=634%20Rush%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=ZKsbOtKlVG2H7WW7q_PEnZrjPWg=,37183,Wake,"[{'listing_id': '2924873895', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
