,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,primary_photo,community.advertisers,community.property_id,community.description.name,other_listings,products
31,2022-05-05T15:17:16Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'basement', 'single_story']",100-E-Drewry-Ln_Raleigh_NC_27609_M60423-37772,for_sale,2022-04-19T00:17:28Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/670a8fc8ad56e63981cb8867266d0e70l-m2875408708s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/670a8fc8ad56e63981cb8867266d0e70l-m498791562s-w1024_h768.jpg'}]",,700000,False,6042337772,,,2942210101,35000.0,https://ap.rdcpix.com/670a8fc8ad56e63981cb8867266d0e70l-m2875408708s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C7613643C4221DF62640A724B0E4509B,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1951.0,,,,3.0,,,21344.0,2877.0,3.0,,,,1.0,3.0,single_family,27609,North Carolina,-78.635687,35.824676,Raleigh,NC,100 E Drewry Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=100%20E%20Drewry%20Ln%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=NhxHXu3cEANoxitLNrLFGA4yo_0=,37183,Wake,"[{'listing_id': '2942210101', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
32,2022-04-18T14:41:55Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'master_suite', 'medicalcare']",6201-Godfrey-Dr_Raleigh_NC_27612_M51148-54771,for_sale,2022-04-18T14:47:44Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/69000ee66a6e1cb39de969772b144c90l-m859252936s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/69000ee66a6e1cb39de969772b144c90l-m2005987768s-w1024_h768.jpg'}]",,775000,False,5114854771,,,2942189657,,https://ap.rdcpix.com/69000ee66a6e1cb39de969772b144c90l-m859252936s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,12ADED2341F0A9D39AE38F0FD13A34C9,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1984.0,,2012-06-15,390000.0,2.0,,1.0,23087.0,3272.0,3.0,,,2.0,3.0,4.0,single_family,27612,North Carolina,-78.684199,35.869672,Raleigh,NC,6201 Godfrey Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6201%20Godfrey%20Dr%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=wY0Sq6awE4LbKKxnuuy9n2LDbJg=,37183,Wake,"[{'listing_id': '2942189657', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '552028362', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
33,2022-04-14T19:37:45Z,"['central_air', 'community_elevator', 'community_outdoor_space', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'two_or_more_stories', 'gourmet_kitchen', 'elevator']",1007-Nichols-Dr-3-6_Raleigh_NC_27605_M92993-64961,for_sale,2022-04-14T19:42:18Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8063eb84b143eae751d4b5f0d3d7e5b0l-m2008172092s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8063eb84b143eae751d4b5f0d3d7e5b0l-m2302859280s-w1024_h768.jpg'}]",,699900,False,9299364961,,,2942104402,,https://ap.rdcpix.com/8063eb84b143eae751d4b5f0d3d7e5b0l-m2008172092s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1949.0,,,,3.0,,1.0,,4532.0,4.0,condo,,,2.0,4.0,condos,27605,North Carolina,-78.654243,35.79292,Raleigh,NC,1007 Nichols Dr Unit 3-6,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1007%20Nichols%20Dr%20Unit%203-6%2C%20Raleigh%2C%20NC%2027605&size=640x480&source=outdoor&signature=A1xjPcyrl3ijZx4x_2qFsQIcswo=,37183,Wake,"[{'listing_id': '2942104402', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2929721653', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
34,2022-04-21T02:59:46Z,"['carport', 'central_air', 'community_outdoor_space', 'community_security_features', 'energy_efficient', 'family_room', 'fireplace', 'hardwood_floors', 'horse_facilities', 'laundry_room', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'no_hoa', 'solar_system', 'big_lot', 'solar_panels']",13041-Norwood-Rd_Raleigh_NC_27613_M69146-96220,for_sale,2022-04-14T18:22:58Z,,"[{'name': 'Better Homes and Gardens Real Estate Paracle', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a0bc0e11832c920c2065dcdaad27e8c0l-m3518168411s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a0bc0e11832c920c2065dcdaad27e8c0l-m1554971377s-w1024_h768.jpg'}]",,799000,False,6914696220,,,2942100717,50000.0,https://ap.rdcpix.com/a0bc0e11832c920c2065dcdaad27e8c0l-m3518168411s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,0D89A668E946DD5433FE256C11B661DB,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1977.0,,1996-03-28,89000.0,2.0,,,71003.0,2472.0,2.0,,,2.0,2.0,3.0,single_family,27613,North Carolina,-78.688091,35.941827,Raleigh,NC,13041 Norwood Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=13041%20Norwood%20Rd%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=nuP2tJBsp1DSXRFodz5t8wKh2uw=,37183,Wake,"[{'listing_id': '2942100717', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
35,2022-04-14T15:12:08Z,"['central_air', 'community_golf', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'wooded_land', 'big_lot', 'golf_course', 'shopping', 'fixer_upper']",7817-Hardwick-Dr_Raleigh_NC_27615_M56917-02519,for_sale,2022-04-14T15:19:02Z,,"[{'name': 'FATHOM REALTY', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5bdfd8948b4a6276dbce145aeb027d76l-m3204625950s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5bdfd8948b4a6276dbce145aeb027d76l-m4180044563s-w1024_h768.jpg'}]",,695000,False,5691702519,,,2942092511,,https://ap.rdcpix.com/5bdfd8948b4a6276dbce145aeb027d76l-m3204625950s-w1024_h768.jpg,"[{'office_name': 'Fathom Realty NC, LLC'}]",TANC,,,mls,D146EE329B49E74740615423C2C2D6D0,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1979.0,,1987-07-10,170000.0,2.0,,1.0,26572.0,2478.0,3.0,,,2.0,2.0,4.0,single_family,27615,North Carolina,-78.612121,35.887262,Raleigh,NC,7817 Hardwick Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7817%20Hardwick%20Dr%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=ldygKkNe-B8tmFAscaEdA6NhUuA=,37183,Wake,"[{'listing_id': '2942092511', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
36,2022-04-21T20:41:16Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'den_or_office', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'high_ceiling', 'new_roof']",402-Cole-St_Raleigh_NC_27605_M65923-42668,for_sale,2022-04-14T12:38:22Z,,"[{'name': 'Redfin Corporation', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/02ed50b3a58357c2aef716a1f5ac6655l-m3627950300s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/02ed50b3a58357c2aef716a1f5ac6655l-m3454122425s-w1024_h768.jpg'}]",,699900,False,6592342668,,,2942087168,,https://ap.rdcpix.com/02ed50b3a58357c2aef716a1f5ac6655l-m3627950300s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,E95EDF0B9FDF5D129CD873BCBD8A3523,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1926.0,,2022-01-06,655000.0,2.0,,,9583.0,1881.0,2.0,,,,3.0,2.0,single_family,27605,North Carolina,-78.644027,35.79713,Raleigh,NC,402 Cole St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=402%20Cole%20St%2C%20Raleigh%2C%20NC%2027605&size=640x480&source=outdoor&signature=wfYDp4srZhOjfyl_qyOdWw7hBh4=,37183,Wake,"[{'listing_id': '2942087168', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2935528766', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
37,2022-04-16T19:01:46Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'single_story', 'garage_1_or_more', 'modern_kitchen', 'open_kitchen', 'fenced_yard', 'high_ceiling', 'front_porch']",1925-Alexander-Rd_Raleigh_NC_27608_M68596-99912,for_sale,2022-04-14T11:13:35Z,,"[{'name': ""Carolina's Choice Real Estate"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/cb2c5f5a88c8cbf3c5f10909e3c4cdc6l-m1432456117s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/cb2c5f5a88c8cbf3c5f10909e3c4cdc6l-m1064463996s-w1024_h768.jpg'}]",,745000,False,6859699912,,,2942086062,,https://ap.rdcpix.com/cb2c5f5a88c8cbf3c5f10909e3c4cdc6l-m1432456117s-w1024_h768.jpg,"[{'office_name': ""Carolina's Choice Real Estate""}]",TANC,,,mls,4A494CE769B30072EEE498F11F08983B,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,1930.0,,2005-04-08,327000.0,2.0,,,9583.0,1490.0,2.0,,,,1.0,3.0,single_family,27608,North Carolina,-78.644879,35.807831,Raleigh,NC,1925 Alexander Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1925%20Alexander%20Rd%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=69uSKFiyQgP6CgavW8cTkoZ79As=,37183,Wake,"[{'listing_id': '2942086062', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
38,2022-04-27T17:39:18Z,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'updated_kitchen', 'private_backyard', 'fenced_yard', 'master_suite', 'screen_porch']",4701-Yadkin-Dr_Raleigh_NC_27609_M64712-76993,for_sale,2022-04-14T02:02:09Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5216b249f3bc7fbda4040209bb56e18al-m950029430s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5216b249f3bc7fbda4040209bb56e18al-m174834878s-w1024_h768.jpg'}]",,750000,False,6471276993,,,2942078848,15000.0,https://ap.rdcpix.com/5216b249f3bc7fbda4040209bb56e18al-m950029430s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,2FB7B7742BCECF9D360E085E167C29CD,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1962.0,,2017-02-03,400000.0,2.0,,1.0,13504.0,2359.0,3.0,,,,,4.0,single_family,27609,North Carolina,-78.651869,35.844715,Raleigh,NC,4701 Yadkin Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4701%20Yadkin%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=qhF_igtr7Bgk0i71TNvH0yaMHPU=,37183,Wake,"[{'listing_id': '2942078848', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '620702282', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
39,2022-04-14T17:36:57Z,"['central_air', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'front_porch']",719-N-Boylan-Ave_Raleigh_NC_27605_M58074-13271,for_sale,2022-04-12T02:07:31Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/de594d07c5df0a912b4aefe19a8d1dd9l-m3453449578s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/de594d07c5df0a912b4aefe19a8d1dd9l-m2271438752s-w1024_h768.jpg'}]",,690000,False,5807413271,,,2942013494,,https://ap.rdcpix.com/de594d07c5df0a912b4aefe19a8d1dd9l-m3453449578s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,735BC88AD839F45192F32300BA4F0AFB,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1915.0,,2018-04-17,500000.0,2.0,,1.0,5227.0,1237.0,3.0,,,,1.0,2.0,single_family,27605,North Carolina,-78.648974,35.78961,Raleigh,NC,719 N Boylan Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=719%20N%20Boylan%20Ave%2C%20Raleigh%2C%20NC%2027605&size=640x480&source=outdoor&signature=SWChMDLnT2dr5_GvvJZLSOqqaks=,37183,Wake,"[{'listing_id': '2942013494', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '639196422', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '614231018', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
40,2022-04-11T02:15:03Z,['big_lot'],7025-Fayetteville-Rd_Raleigh_NC_27603_M62511-98859,for_sale,2022-04-09T01:54:28Z,,"[{'name': 'Northside Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d32f2f93c602f8d6f2e6b0d8449d298bl-m486824829s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d32f2f93c602f8d6f2e6b0d8449d298bl-m387477021s-w1024_h768.jpg'}]",,799900,False,6251198859,,,2941952824,,https://ap.rdcpix.com/d32f2f93c602f8d6f2e6b0d8449d298bl-m486824829s-w1024_h768.jpg,[{'office_name': 'Northside Realty Inc.'}],TANC,,,mls,C1873BEDB88D799F8021BDC7F5929BA3,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,2019-06-14,80000.0,,,,174240.0,,0.0,,,,,,land,27603,North Carolina,-78.685554,35.677997,Raleigh,NC,7025 Fayetteville Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7025%20Fayetteville%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=t93LBUIsbzK2wXyHmv0bIb_GH_Q=,37183,Wake,"[{'listing_id': '2941952824', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
41,2022-04-30T16:27:31Z,"['central_air', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'single_story', 'updated_kitchen', 'new_roof', 'groundscare']",2608-Wade-Ave_Raleigh_NC_27607_M68499-12268,for_sale,2022-04-09T00:07:05Z,,"[{'name': 'eXp Realty, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7cfbd62b3b3bba71ec2f431fad341255l-m3077318682s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7cfbd62b3b3bba71ec2f431fad341255l-m2370336441s-w1024_h768.jpg'}]",,675000,False,6849912268,,,2941947058,24900.0,https://ap.rdcpix.com/7cfbd62b3b3bba71ec2f431fad341255l-m3077318682s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,9B6A5DA28D03BDB47CB3AC91CCCDE6F0,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1955.0,,2021-10-07,557000.0,2.0,,,16988.0,2435.0,2.0,,,,1.0,5.0,single_family,27607,North Carolina,-78.66762,35.800841,Raleigh,NC,2608 Wade Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2608%20Wade%20Ave%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=D2BxqyWhGS-UF0opDf4GK4hUZW0=,37183,Wake,"[{'listing_id': '2941947058', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2933431248', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '624794542', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '610847590', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
42,2022-04-26T15:59:36Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling', 'screen_porch', 'big_lot', 'farm', 'ranch']",4829-Stoneyoak-Ln_Raleigh_NC_27610_M50998-65792,for_sale,2022-04-08T17:41:17Z,,"[{'name': ""Carolina's Choice Real Estate"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/2b5887e15bceee788faa8442eddd9cebl-m2177715227s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/2b5887e15bceee788faa8442eddd9cebl-m3275363622s-w1024_h768.jpg'}]",,685000,False,5099865792,,,2941931528,,https://ap.rdcpix.com/2b5887e15bceee788faa8442eddd9cebl-m2177715227s-w1024_h768.jpg,"[{'office_name': ""Carolina's Choice Real Estate""}]",TANC,,,mls,D3C60DBC025C55ED7957730182A52286,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2015.0,,2016-01-29,428000.0,3.0,,,145055.0,2834.0,3.0,,,3.0,2.0,3.0,single_family,27610,North Carolina,-78.454888,35.729906,Raleigh,NC,4829 Stoneyoak Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4829%20Stoneyoak%20Ln%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=RlWVvaWxzviI_Offt_Ay7wYeFxo=,37183,Wake,"[{'listing_id': '2941931528', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '607625194', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '500800182', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
43,2022-04-27T12:54:00Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'garage_1_or_more', 'basement', 'two_or_more_stories', 'updated_kitchen', 'private_backyard', 'no_hoa', 'new_roof']",1305-Fairfax-Dr_Raleigh_NC_27609_M54881-04154,for_sale,2022-04-08T11:23:17Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/165ba74416c38dfd0e72e13bab24a670l-m2644391955s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/165ba74416c38dfd0e72e13bab24a670l-m1964911233s-w1024_h768.jpg'}]",,699000,False,5488104154,,,2941917665,,https://ap.rdcpix.com/165ba74416c38dfd0e72e13bab24a670l-m2644391955s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,9F67A1D76F4B6A2B84C5D41EDFF76E4A,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1962.0,,2019-10-28,340000.0,3.0,,,28314.0,2503.0,3.0,,,1.0,,4.0,single_family,27609,North Carolina,-78.61833,35.856371,Raleigh,NC,1305 Fairfax Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1305%20Fairfax%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=xCDUD_UWMtozWiKAIC1IXZQ2rqc=,37183,Wake,"[{'listing_id': '2941917665', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2597857158', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
44,2022-04-09T14:35:07Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'private_backyard', 'fenced_yard', 'high_ceiling']",4704-Little-Falls-Dr_Raleigh_NC_27609_M65810-85205,for_sale,2022-04-07T16:48:50Z,,"[{'name': 'Wieland Properties, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1dd0ad15cf856be411f8e03a830caa65l-m319645700s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1dd0ad15cf856be411f8e03a830caa65l-m3115726508s-w1024_h768.jpg'}]",,725000,False,6581085205,,,2941882660,,https://ap.rdcpix.com/1dd0ad15cf856be411f8e03a830caa65l-m319645700s-w1024_h768.jpg,"[{'office_name': 'Wieland Properties, Inc.'}]",TANC,,,mls,21068F5B4AC042C546E50B2E892967FC,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1990.0,,2015-02-24,367000.0,2.0,,1.0,12632.0,2731.0,3.0,,,,2.0,4.0,single_family,27609,North Carolina,-78.631462,35.844959,Raleigh,NC,4704 Little Falls Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4704%20Little%20Falls%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=qLs6dGsTpTZATqk0R3L29illqXg=,37183,Wake,"[{'listing_id': '2941882660', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '596522778', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
45,2022-04-20T16:38:08Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'high_ceiling', 'shopping']",2917-Debra-Dr_Raleigh_NC_27607_M65850-67586,for_sale,2022-04-07T11:49:05Z,,"[{'name': 'CB Advantage-(Cary Office)', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1ebde9b6780a5b2ca4431ee591435708l-m1444911534s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1ebde9b6780a5b2ca4431ee591435708l-m4205186560s-w1024_h768.jpg'}]",,799917,False,6585067586,,,2941871355,,https://ap.rdcpix.com/1ebde9b6780a5b2ca4431ee591435708l-m1444911534s-w1024_h768.jpg,[{'office_name': 'Coldwell Banker Advantage'}],TANC,,,mls,E49D4C3077DBF39577886A07F5B8AE41,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2019-03-05,589000.0,3.0,,1.0,39814.0,4275.0,4.0,,,,3.0,5.0,single_family,27607,North Carolina,-78.684981,35.822313,Raleigh,NC,2917 Debra Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2917%20Debra%20Dr%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=sQWMAQCZ5hBrMDSxiR0D34Z3spc=,37183,Wake,"[{'listing_id': '2941871355', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2929489748', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2928725832', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '647304154', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '560440226', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '552187522', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
46,2022-04-11T19:34:30Z,"['carport', 'central_air', 'community_outdoor_space', 'corner_lot', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'floor_plan', 'screen_porch', 'park', 'groundscare']",4229-Redington-Dr_Raleigh_NC_27609_M55637-42645,for_sale,2022-04-05T11:34:04Z,,"[{'name': 'Re/Max Advantage', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a10b41a28ea969c56fafb3f943df452al-m2472185587s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a10b41a28ea969c56fafb3f943df452al-m2918013490s-w1024_h768.jpg'}]",,675000,False,5563742645,,,2941788680,,https://ap.rdcpix.com/a10b41a28ea969c56fafb3f943df452al-m2472185587s-w1024_h768.jpg,[{'office_name': 'RE/MAX Advantage'}],TANC,,,mls,F6134645E0B31919961442147EDBEB3D,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1968.0,,,,3.0,,1.0,15246.0,2980.0,4.0,,,,,5.0,single_family,27609,North Carolina,-78.627781,35.841939,Raleigh,NC,4229 Redington Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4229%20Redington%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=M9-5-AZma-ByETmcXlcqI2RmamU=,37183,Wake,"[{'listing_id': '2941788680', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
