,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,community.advertisers,community.property_id,community.description.name,location.address.coordinate,primary_photo,other_listings
41,2022-05-02T13:30:06Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'forced_air', 'recreation_facilities', 'spa_or_hot_tub', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'modern_kitchen', 'open_kitchen', 'farm', 'ranch', 'clubhouse', 'tennis']",113-Canary-Ct_Raleigh_NC_27610_M94595-38310,for_sale,2022-04-28T16:14:50Z,,"[{'name': 'EXP Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/13a35c77c6e8a184cbee5c91834d32fel-m3876412604s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/13a35c77c6e8a184cbee5c91834d32fel-m3703616980s-w1024_h768.jpg'}]",,360000,False,9459538310,,"[{'type': None, 'href': 'https://www.tourfactory.com/idxr2977238'}]",2942525214,,https://ap.rdcpix.com/13a35c77c6e8a184cbee5c91834d32fel-m3876412604s-w1024_h768.jpg,[{'office_name': 'EXP Realty LLC'}],TANC,,,mls,1B9E8BC36C7B8A8250BB7588EFE50D60,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2020.0,,2020-06-30,255000.0,2.0,,,4748.0,1496.0,2.0,,,2.0,1.0,2.0,single_family,27610,North Carolina,-78.545874,35.700416,Raleigh,NC,113 Canary Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=113%20Canary%20Ct%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=D6C78zONL731DfT3sLRFn0GlATs=,37183,Wake,"[{'listing_id': '2942525214', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
42,2022-05-01T03:28:51Z,"['community_clubhouse', 'community_gym', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'family_room', 'forced_air', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more']",241-Misty-Pike-Dr_Raleigh_NC_27603_M98255-53775,for_sale,2022-04-28T16:09:34Z,,"[{'name': 'Fonville Morisey/Lochmere Sales Office', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5bc128ea37066f64e3c71bf03a56aa4cl-m3796297986s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5bc128ea37066f64e3c71bf03a56aa4cl-m1182823278s-w1024_h768.jpg'}]",,375000,False,9825553775,,,2942524949,,https://ap.rdcpix.com/5bc128ea37066f64e3c71bf03a56aa4cl-m3796297986s-w1024_h768.jpg,[{'office_name': 'Fonville Morisey/Lochmere Sales Office'}],TANC,,,mls,4DD420BD6DCA2D8E2F8420577BAA534F,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2020.0,,2020-05-18,261000.0,2.0,,2.0,2178.0,2164.0,4.0,townhouse,,1.0,3.0,3.0,townhomes,27603,North Carolina,-78.691852,35.663053,Raleigh,NC,241 Misty Pike Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=241%20Misty%20Pike%20Dr%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=UDiH7XOqU_C1_XgFuPH5jZeYizg=,37183,Wake,"[{'listing_id': '2942524949', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
43,2022-04-28T13:23:16Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'big_yard', 'vaulted_ceiling', 'master_suite', 'front_porch', 'shopping']",4412-Fawn-Glen-Dr_Raleigh_NC_27616_M68810-55560,for_sale,2022-04-28T13:25:10Z,,"[{'name': 'A Cole Realty Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ae6bf6c401e6757e4b3abd4a5425cdbcl-m2779485871s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ae6bf6c401e6757e4b3abd4a5425cdbcl-m45268161s-w1024_h768.jpg'}]",,389000,False,6881055560,,,2942517017,,https://ap.rdcpix.com/ae6bf6c401e6757e4b3abd4a5425cdbcl-m2779485871s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C5AF7D83B3F2D6ADA338D098DB670274,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2013-07-29,120000.0,2.0,,1.0,16988.0,1728.0,3.0,,,1.0,2.0,4.0,single_family,27616,North Carolina,-78.566166,35.839344,Raleigh,NC,4412 Fawn Glen Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4412%20Fawn%20Glen%20Dr%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=Tl3T0sF5e0oaaa0K8QA8klUcMNs=,37183,Wake,"[{'listing_id': '2942517017', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '565698770', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '559529302', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
44,2022-05-01T18:27:11Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'basement', 'two_or_more_stories']",7864-Spungold-St_Raleigh_NC_27617_M67124-02499,for_sale,2022-04-27T23:48:42Z,,"[{'name': 'Hunter Rowe Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/821910366f426f0dffbee8834cce81dal-m2217769234s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/821910366f426f0dffbee8834cce81dal-m3830203056s-w1024_h768.jpg'}]",,375000,False,6712402499,,,2942495089,,https://ap.rdcpix.com/821910366f426f0dffbee8834cce81dal-m2217769234s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,60D785BF9C8EEABD946B518A4B42B653,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2005.0,,2019-06-27,251000.0,3.0,,1.0,1307.0,1950.0,4.0,townhouse,,,3.0,3.0,townhomes,27617,North Carolina,-78.771664,35.91489,Raleigh,NC,7864 Spungold St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7864%20Spungold%20St%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=UtT6N-qWyVxZIHV155cMS1xyQrg=,37183,Wake,"[{'listing_id': '2942495089', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2300543442', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '614817538', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
45,2022-04-27T18:15:58Z,"['central_air', 'community_outdoor_space', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories']",6243-Pesta-Ct_Raleigh_NC_27612_M67620-82125,for_sale,2022-04-27T18:17:58Z,,"[{'name': 'Compass North Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f183b2d8e5b66fa36e6881c63704ea6fl-m1416066665s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f183b2d8e5b66fa36e6881c63704ea6fl-m3216625622s-w1024_h768.jpg'}]",,389000,False,6762082125,,,2942483319,,https://ap.rdcpix.com/f183b2d8e5b66fa36e6881c63704ea6fl-m1416066665s-w1024_h768.jpg,[{'office_name': 'Compass -- Raleigh'}],TANC,,,mls,3514228CAA573C2D4ACC235BBAF02616,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2017.0,,2017-11-15,255000.0,3.0,,1.0,1307.0,1930.0,4.0,townhouse,,,3.0,3.0,townhomes,27612,North Carolina,-78.724934,35.867442,Raleigh,NC,6243 Pesta Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6243%20Pesta%20Ct%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=PN0cKYlyDfTKQXzYNMJAU-Zpnvo=,37183,Wake,"[{'listing_id': '2942483319', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '624041962', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
46,2022-05-05T15:18:34Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'laundry_room', 'recreation_facilities', 'basement', 'two_or_more_stories', 'big_yard']",2916-Henslowe-Dr_Raleigh_NC_27603_M62446-33756,for_sale,2022-04-27T17:01:33Z,,"[{'name': 'Sell Your Home Services', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ddbee1351414c1d1c3a1dd53305d8fcel-m3342181383s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ddbee1351414c1d1c3a1dd53305d8fcel-m2505681483s-w1024_h768.jpg'}]",,374900,False,6244633756,,,2942479707,10100.0,https://ap.rdcpix.com/ddbee1351414c1d1c3a1dd53305d8fcel-m3342181383s-w1024_h768.jpg,[{'office_name': 'Sell Your Home Services'}],TANC,,,mls,02D06E2ACA9F12C2B465D55EE15AA293,,,,True,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,2014-04-07,140000.0,2.0,,,8276.0,1553.0,2.0,,,,,3.0,single_family,27603,North Carolina,-78.674664,35.749799,Raleigh,NC,2916 Henslowe Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2916%20Henslowe%20Dr%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=D4jEP1Vsqwrhu5dY2qkPxIlW1Wc=,37183,Wake,"[{'listing_id': '2942479707', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '580712962', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
47,2022-05-02T11:17:44Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story']",1809-Billingham-Ct_Raleigh_NC_27604_M69224-16568,for_sale,2022-04-27T11:04:21Z,,"[{'name': 'Keller Williams Legacy', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1d558cb08c769ba7c634ea87462c03ebl-m678830172s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1d558cb08c769ba7c634ea87462c03ebl-m938493597s-w1024_h768.jpg'}]",,375000,False,6922416568,,,2942469912,,https://ap.rdcpix.com/1d558cb08c769ba7c634ea87462c03ebl-m678830172s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,EF0DBCB272CCDC4CA3535D06C5712D27,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1992.0,,1998-08-03,120000.0,2.0,,,10890.0,1669.0,2.0,,,,1.0,4.0,single_family,27604,North Carolina,-78.584288,35.802853,Raleigh,NC,1809 Billingham Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1809%20Billingham%20Ct%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=vSWYIuV3eDWyOpAGmW0rD0Zs1c8=,37183,Wake,"[{'listing_id': '2942469912', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '518231638', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
48,2022-05-04T12:30:20Z,"['new_construction', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan']",138-Cashmere-Ct_Raleigh_NC_27610_M96616-00301,for_sale,2022-04-26T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/9501d9aa84dcf7206e66a2b50b709d06l-f2154804942s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/9501d9aa84dcf7206e66a2b50b709d06t-f46041436s-w1024_h768.jpg'}]",,396685,False,9661600301,,,2942718154,,https://nh.rdcpix.com/9501d9aa84dcf7206e66a2b50b709d06l-f2154804942s-w1024_h768.jpg,,LC1B,417000665271,66251710017,new_home,9B5E9A358DF5537CE4AD9B35A254292C,True,,,,,,True,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,,,,1654.0,2.0,,,2.0,1.0,2.0,single_family,27610,North Carolina,-78.546641,35.698108,Raleigh,NC,138 Cashmere Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=138%20Cashmere%20Ct%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=_VdtQN0axt190WP_rU30kAcZDkM=,37183,Wake,"[{'listing_id': '2942718154', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072675,Auburn Village - Amber Collection,,,
49,2022-04-25T22:10:18Z,"['community_clubhouse', 'community_outdoor_space', 'community_security_features', 'family_room', 'forced_air', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'garage_1_or_more', 'garage_2_or_more']",172-Misty-Pike-Dr_Raleigh_NC_27603_M94282-80463,for_sale,2022-04-25T22:15:19Z,,"[{'name': 'Compass North Carolina, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d404024789a9fbcd1aa6066777b4934al-m2085228277s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d404024789a9fbcd1aa6066777b4934al-m3374759240s-w1024_h768.jpg'}]",,389000,False,9428280463,,,2942427712,,https://ap.rdcpix.com/d404024789a9fbcd1aa6066777b4934al-m2085228277s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,EB880E142608D5A703DFA02D2AD882FA,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2019.0,,2019-06-12,258500.0,2.0,,1.0,2614.0,2081.0,3.0,townhouse,,2.0,,3.0,townhomes,27603,North Carolina,-78.693612,35.663372,Raleigh,NC,172 Misty Pike Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=172%20Misty%20Pike%20Dr%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=qXrC-5D3JQhhfTNMCnV7xhtboT4=,37183,Wake,"[{'listing_id': '2942427712', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
50,2022-05-03T12:30:20Z,"['new_construction', 'two_or_more_stories', 'garage_1_or_more']",5035-Tura-St_Raleigh_NC_27610_M99736-17514,for_sale,2022-04-25T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/83eb020156c7904a0bb185bb0fe44bc1l-f2478400773s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/83eb020156c7904a0bb185bb0fe44bc1t-f2214920601s-w1024_h768.jpg'}]",,389740,False,9973617514,,,2942680472,,https://nh.rdcpix.com/83eb020156c7904a0bb185bb0fe44bc1l-f2478400773s-w1024_h768.jpg,,LC1B,417000665262,19284600132,new_home,,True,,,,,,True,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,,,,1785.0,2.0,,,1.0,2.0,3.0,single_family,27610,North Carolina,,,Raleigh,NC,5035 Tura St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5035%20Tura%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=oz2dFglIUGhUm82OAHRPbOB5zhw=,,Wake,"[{'listing_id': '2942680472', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072671,Trace at Olde Towne - Designer Collection,,,
51,2022-05-03T12:30:20Z,"['new_construction', 'two_or_more_stories', 'garage_1_or_more', 'gourmet_kitchen']",5031-Tura-St_Raleigh_NC_27610_M93168-53711,for_sale,2022-04-24T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/8adb1e4c171eeb574f0ccf0f7f357244l-f288182943s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/8adb1e4c171eeb574f0ccf0f7f357244t-f422817148s-w1024_h768.jpg'}]",,375240,False,9316853711,,,2942680549,,https://nh.rdcpix.com/8adb1e4c171eeb574f0ccf0f7f357244l-f288182943s-w1024_h768.jpg,,LC1B,417000665264,19284600130,new_home,,True,,,,,,True,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,,,,1687.0,2.0,,,1.0,2.0,3.0,single_family,27610,North Carolina,,,Raleigh,NC,5031 Tura St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5031%20Tura%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=JCO0aI6LEULScSSWOjSYXH3vNLk=,,Wake,"[{'listing_id': '2942680549', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072671,Trace at Olde Towne - Designer Collection,,,
52,2022-04-25T00:03:16Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",6903-Middleboro-Dr_Raleigh_NC_27612_M64918-19791,for_sale,2022-04-23T00:24:30Z,,"[{'name': 'Sizemore Realty Group, Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/4750b50a3a8c6a0c840336126bd9f753l-m2529005242s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/4750b50a3a8c6a0c840336126bd9f753l-m2649097078s-w1024_h768.jpg'}]",,399900,False,6491819791,,,2942372768,,https://ap.rdcpix.com/4750b50a3a8c6a0c840336126bd9f753l-m2529005242s-w1024_h768.jpg,"[{'office_name': 'Sizemore Realty Group, LLC'}]",TANC,,,mls,A0169CDC42943E6E2F071B45CC04CA54,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2020-02-28,282500.0,2.0,,1.0,1742.0,1957.0,3.0,townhouse,,2.0,3.0,3.0,townhomes,27612,North Carolina,-78.660982,35.874084,Raleigh,NC,6903 Middleboro Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6903%20Middleboro%20Dr%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=ege-RCHcwqp8LVePtOsvIU9eodQ=,37183,Wake,"[{'listing_id': '2942372768', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '503358658', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
53,2022-04-27T01:37:30Z,"['central_air', 'hardwood_floors', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'kitchen_island', 'large_kitchen']",6612-Pathfinder-Way_Raleigh_NC_27616_M94547-10477,for_sale,2022-04-22T13:48:20Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/859ead11aae96ddfa0dd7b5e297cf430l-m3729719637s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/859ead11aae96ddfa0dd7b5e297cf430l-m3538631153s-w1024_h768.jpg'}]",,399000,False,9454710477,,,2934691342,23010.0,https://ap.rdcpix.com/859ead11aae96ddfa0dd7b5e297cf430l-m3729719637s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,BAF8712DF8B2D88329D077C3CEF7814C,True,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,2021-12-16,443000.0,2.0,,1.0,2178.0,1691.0,3.0,townhouse,,1.0,3.0,3.0,townhomes,27616,North Carolina,-78.53423593,35.848183369,Raleigh,NC,6612 Pathfinder Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6612%20Pathfinder%20Way%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=XkoOh1b_-nr3N-YxGux3EV0DFkY=,37183,Wake,"[{'listing_id': '2934691342', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
54,2022-04-28T13:32:22Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'clubhouse', 'soccer', 'trails', 'shopping']",5625-Apalachicula-Dr_Raleigh_NC_27616_M63152-12638,for_sale,2022-04-22T13:13:31Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/a48d7ef3e5a21ea98b7f5169aa99e5c4l-m169920900s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/a48d7ef3e5a21ea98b7f5169aa99e5c4l-m302090694s-w1024_h768.jpg'}]",,385000,False,6315212638,,,2942341940,,https://ap.rdcpix.com/a48d7ef3e5a21ea98b7f5169aa99e5c4l-m169920900s-w1024_h768.jpg,[{'office_name': 'Keller Williams Realty'}],TANC,,,mls,3BDF57F1CA51CE89706737A65A37DA4A,,,,,,,False,,True,True,False,False,advantage_pro,"['listing_owner_lead.agent', 'core.agent', 'listing_owner_brand.agent', 'core.broker']",advantage_pro,2002.0,,2014-03-19,177000.0,2.0,,1.0,6098.0,1951.0,3.0,,,2.0,2.0,3.0,single_family,27616,North Carolina,-78.546428,35.888259,Raleigh,NC,5625 Apalachicula Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5625%20Apalachicula%20Dr%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=mLNPBGqeDUx6fJX3KiEbVVk_dVQ=,37183,Wake,"[{'listing_id': '2942341940', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '581679414', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '558799198', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '553188154', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '533471758', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '522726858', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '500803082', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '503343074', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
55,2022-04-26T15:34:23Z,"['central_air', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'community_swimming_pool', 'two_or_more_stories']",5929-Hampton-Ridge-Rd_Raleigh_NC_27603_M55005-68649,for_sale,2022-04-22T11:43:12Z,,"[{'name': 'HomeTowne Realty', 'photo': 'https://ap.rdcpix.com/1032786838/8cc3c7223cf65219160d7da235b958a5o-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c86b22c9967c56f4dc6eec0a2407f79dl-m3959105354s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c86b22c9967c56f4dc6eec0a2407f79dl-m3886526223s-w1024_h768.jpg'}]",,360000,False,5500568649,,,2942339930,,https://ap.rdcpix.com/c86b22c9967c56f4dc6eec0a2407f79dl-m3959105354s-w1024_h768.jpg,[{'office_name': 'HomeTowne Realty Clayton East'}],TANC,,,mls,9C830C08867526B2B3E4FE8D917AA550,,,,,,,False,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,1987.0,,2013-10-02,189500.0,2.0,,1.0,30056.0,2025.0,3.0,,,,2.0,3.0,single_family,27603,North Carolina,-78.657141,35.614193,Raleigh,NC,5929 Hampton Ridge Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5929%20Hampton%20Ridge%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=qTCRzaIz3YVIt8TAybZllNPsf_g=,37183,Wake,"[{'listing_id': '2942339930', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '566526138', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '531220246', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
