,primary_photo,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo.href,tax_record,community.advertisers,community.property_id,community.description.name,location.address.coordinate,other_listings
41,,2022-05-02T12:30:20Z,"['trails', 'shopping', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",5226-Forsyth-Park-St_Raleigh_NC_27616_M99051-52164,for_sale,2022-04-23T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/cb55f0e3917cc880ad1494e2e5882898t-f891037201s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/cb55f0e3917cc880ad1494e2e5882898t-f2634809954s-w1024_h768.jpg'}]",,445315,False,9905152164,,,2942645362,,,LC1B,417000665226,19231603256,new_home,,True,,,,,,True,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,,,,2198.0,3.0,,,2.0,3.0,4.0,single_family,27616,North Carolina,,,Raleigh,NC,5226 Forsyth Park St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5226%20Forsyth%20Park%20St%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=ZiYcKw1dcSVyEpBbm9xSeK5auNU=,,Wake,"[{'listing_id': '2942645362', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://nh.rdcpix.com/cb55f0e3917cc880ad1494e2e5882898t-f891037201s-w1024_h768.jpg,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072657,5401 North - Frazier Collection,,
42,,2022-05-04T13:51:50Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'fenced_yard', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan']",5508-Creekdale-Cir_Raleigh_NC_27612_M69176-73124,for_sale,2022-04-22T16:03:17Z,,"[{'name': ""Carolina's Choice Real Estate"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ef10a4085164496196c81a1d6978fedcl-m1169593365s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ef10a4085164496196c81a1d6978fedcl-m2958084407s-w1024_h768.jpg'}]",,429900,False,6917673124,,,2942351191,,[{'office_name': None}],TANC,,,mls,FA644DCE2C966E40BF67867951DCFEA1,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2000.0,,2016-06-30,245000.0,2.0,,2.0,6534.0,1678.0,4.0,,,2.0,2.0,3.0,single_family,27612,North Carolina,-78.719593,35.854436,Raleigh,NC,5508 Creekdale Cir,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5508%20Creekdale%20Cir%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=M0qCn02oHRLynqAgoHDxvYB0mXA=,37183,Wake,"[{'listing_id': '2942351191', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '615352398', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '577900418', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/ef10a4085164496196c81a1d6978fedcl-m1169593365s-w1024_h768.jpg,,,,,,
43,,2022-04-26T00:49:37Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'gourmet_kitchen', 'ensuite']",2016-Betry-Pl_Raleigh_NC_27603_M53580-36905,for_sale,2022-04-21T16:52:15Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5e7bc62bd0dbce041f045e85ca6d1a24l-m1316117468s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5e7bc62bd0dbce041f045e85ca6d1a24l-m3872353730s-w1024_h768.jpg'}]",,419900,False,5358036905,,,2942305007,,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,6D807FDC42806DD5094FEF5B393843D3,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2001.0,,2017-02-27,235000.0,2.0,,1.0,5227.0,1800.0,3.0,,,1.0,2.0,3.0,single_family,27603,North Carolina,-78.671297,35.743926,Raleigh,NC,2016 Betry Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2016%20Betry%20Pl%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=-ngC7TKOGJyH55tP09EoxR4C9xo=,37183,Wake,"[{'listing_id': '2942305007', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '550507618', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/5e7bc62bd0dbce041f045e85ca6d1a24l-m1316117468s-w1024_h768.jpg,,,,,,
44,,2022-04-27T00:55:06Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'spa_or_hot_tub', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_suite', 'shopping']",6728-Hammersmith-Dr_Raleigh_NC_27613_M57911-96808,for_sale,2022-04-21T11:57:17Z,,"[{'name': 'A Cole Realty Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/218d1551c7ce323f3dade5c38862b0cbl-m1070368079s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/218d1551c7ce323f3dade5c38862b0cbl-m2268907150s-w1024_h768.jpg'}]",,425000,False,5791196808,,,2942292774,,[{'office_name': None}],TANC,,,mls,79634F60AED7B80712C2DB6F87059A50,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2001.0,,2001-06-29,235000.0,2.0,,1.0,11326.0,2022.0,3.0,,,2.0,2.0,4.0,single_family,27613,North Carolina,-78.709498,35.872047,Raleigh,NC,6728 Hammersmith Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6728%20Hammersmith%20Dr%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=jFEpnJqsOpG0_uEYNj-InA24Qe4=,37183,Wake,"[{'listing_id': '2942292774', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/218d1551c7ce323f3dade5c38862b0cbl-m1070368079s-w1024_h768.jpg,,,,,,
45,,2022-04-28T18:00:16Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'energy_efficient', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'two_or_more_stories']",7901-Westfall-Ln_Raleigh_NC_27612_M62384-11382,for_sale,2022-04-21T11:04:42Z,,"[{'name': 'CB Advantage-(Cary Office)', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/206dd0681ac24c0b2571c60091aad18el-m1274072642s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/206dd0681ac24c0b2571c60091aad18el-m2542913649s-w1024_h768.jpg'}]",,440000,False,6238411382,,,2942292216,,[{'office_name': None}],TANC,,,mls,FADC3BE994BEE4F40BF009BA06C43410,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2016-05-02,225000.0,2.0,,1.0,10454.0,1716.0,3.0,,,,2.0,3.0,single_family,27612,North Carolina,-78.725595,35.865106,Raleigh,NC,7901 Westfall Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7901%20Westfall%20Ln%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=T1yPbkT63_wLOtfhCGsfEUJ857U=,37183,Wake,"[{'listing_id': '2942292216', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '612623118', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/206dd0681ac24c0b2571c60091aad18el-m1274072642s-w1024_h768.jpg,,,,,,
46,,2022-04-23T12:12:12Z,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",4416-Deer-Pointe-Dr_Raleigh_NC_27616_M52609-78384,for_sale,2022-04-21T10:38:52Z,,"[{'name': 'Ronnie Watt & Associates Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/16225ae50d796a503749654e7702cac4l-m3843387916s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/16225ae50d796a503749654e7702cac4l-m1600935444s-w1024_h768.jpg'}]",,449900,False,5260978384,,,2942292038,,[{'office_name': None}],TANC,,,mls,06AFB01E885640F150BEEFF37C4C2534,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1998.0,,1999-07-30,220000.0,2.0,,,37026.0,2130.0,2.0,,,2.0,1.0,3.0,single_family,27616,North Carolina,-78.487432,35.861718,Raleigh,NC,4416 Deer Pointe Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4416%20Deer%20Pointe%20Dr%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=WZBa-B3e23bGS1yQO57PS369Qpc=,37183,Wake,"[{'listing_id': '2942292038', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/16225ae50d796a503749654e7702cac4l-m3843387916s-w1024_h768.jpg,,,,,,
47,,2022-05-03T12:30:20Z,"['new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",5037-Tura-St_Raleigh_NC_27610_M95371-88450,for_sale,2022-04-21T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/45ea06baf8abf8a90e6457235b32c245t-f3720680793s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/45ea06baf8abf8a90e6457235b32c245t-f694723661s-w1024_h768.jpg'}]",,445385,False,9537188450,,,2942680627,,,LC1B,417000665265,19284600133,new_home,,True,,,,,,False,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,,,,1924.0,2.0,,,2.0,2.0,3.0,single_family,27610,North Carolina,,,Raleigh,NC,5037 Tura St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5037%20Tura%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=8OFdg9wfi1zqb_1L_P_VE2hm5ms=,,Wake,"[{'listing_id': '2942680627', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://nh.rdcpix.com/45ea06baf8abf8a90e6457235b32c245t-f3720680793s-w1024_h768.jpg,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072671,Trace at Olde Towne - Designer Collection,,
48,,2022-04-26T21:10:01Z,"['central_air', 'den_or_office', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more']",7607-Astoria-Pl_Raleigh_NC_27612_M50649-50600,for_sale,2022-04-20T22:50:28Z,,"[{'name': 'ERA Dream Living Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8f25e670f38f898abb0defcbe6caae16l-m65843179s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8f25e670f38f898abb0defcbe6caae16l-m3026377055s-w1024_h768.jpg'}]",,410000,False,5064950600,,,2942275602,,[{'office_name': 'ERA Live Moore'}],TANC,,,mls,348D665CFEEC1D71218F0DEF6D9E877C,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1999.0,,2006-12-15,195000.0,2.0,,1.0,3485.0,1992.0,3.0,townhouse,,1.0,2.0,3.0,townhomes,27612,North Carolina,-78.739048,35.879414,Raleigh,NC,7607 Astoria Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7607%20Astoria%20Pl%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=dn3aCgM7rvP9ZxbFpo5ej0L9RrI=,37183,Wake,"[{'listing_id': '2942275602', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/8f25e670f38f898abb0defcbe6caae16l-m65843179s-w1024_h768.jpg,,,,,,
49,,2022-04-19T14:35:10Z,"['central_air', 'community_outdoor_space', 'hardwood_floors', 'laundry_room', 'single_story']",829-E-Hargett-St_Raleigh_NC_27601_M58289-38464,for_sale,2022-04-18T14:29:34Z,,"[{'name': 'Monarch Realty Co.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7ec59923095af9f0ddf63c90ce59174bl-m2053420689s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7ec59923095af9f0ddf63c90ce59174bl-m3643158320s-w1024_h768.jpg'}]",,430000,False,5828938464,,,2942189163,,[{'office_name': 'Monarch Realty Co.'}],TANC,,,mls,ADE46D66625A146A5827807445503FB0,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1948.0,,2010-04-19,77000.0,1.0,,,7841.0,1004.0,1.0,,,,1.0,2.0,single_family,27601,North Carolina,-78.624772,35.778097,Raleigh,NC,829 E Hargett St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=829%20E%20Hargett%20St%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=2pDuRk4jFmvv_x7f7IMyuq7HbnE=,37183,Wake,"[{'listing_id': '2942189163', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2925583059', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2647245511', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '640162294', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '619491474', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '540567730', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '515761102', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/7ec59923095af9f0ddf63c90ce59174bl-m2053420689s-w1024_h768.jpg,,,,,,
50,,2022-04-26T23:06:58Z,"['central_air', 'fireplace', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",618-Durwood-Dr_Raleigh_NC_27603_M66518-90710,for_sale,2022-04-16T11:14:02Z,,"[{'name': 'Keller Williams Legacy', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c7056b7dea344a8322060761d632b55cl-m77587511s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c7056b7dea344a8322060761d632b55cl-m3760171373s-w1024_h768.jpg'}]",,450000,False,6651890710,,,2942160853,25000.0,[{'office_name': None}],TANC,,,mls,9D5C8EE7E8B971597DC0D3B66A306D52,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2020-02-27,283000.0,2.0,,1.0,28314.0,2330.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.616631,35.577297,Raleigh,NC,618 Durwood Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=618%20Durwood%20Dr%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=mQWvObOfgww4JqeOyxGjb2Ybi-k=,37101,Johnston,"[{'listing_id': '2942160853', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2911884820', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '541755558', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '529787234', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '523110226', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/c7056b7dea344a8322060761d632b55cl-m77587511s-w1024_h768.jpg,,,,,,
51,,2022-04-21T23:10:37Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'energy_efficient', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'pond', 'tennis', 'groundscare']",4709-Waterford-Cove-Dr_Raleigh_NC_27616_M62489-64125,for_sale,2022-04-15T15:20:42Z,,"[{'name': 'Better Homes and Gardens Real Estate Paracle', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/4aef50f639c59151902c88f195b919bfl-m1428938213s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/4aef50f639c59151902c88f195b919bfl-m1363250136s-w1024_h768.jpg'}]",,430000,False,6248964125,,,2942135465,,[{'office_name': 'Better Homes & Gardens Real Estate Paracle'}],TANC,,,mls,791CF883D4CFD541A15A696200261DC2,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1999.0,,2009-03-02,180000.0,2.0,,1.0,8276.0,1970.0,3.0,,,2.0,2.0,3.0,single_family,27616,North Carolina,-78.559963,35.836342,Raleigh,NC,4709 Waterford Cove Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4709%20Waterford%20Cove%20Dr%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=8-HYwairW_mD2AWVN7ONEsY2ZVU=,37183,Wake,"[{'listing_id': '2942135465', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '503319346', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/4aef50f639c59151902c88f195b919bfl-m1428938213s-w1024_h768.jpg,,,,,,
52,,2022-04-15T22:56:11Z,"['corner_lot', 'family_room', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",3560-Bonita-Grove-Dr_Raleigh_NC_27604_M96175-47360,for_sale,2022-04-15T13:43:29Z,,"[{'name': 'Raleigh Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f7985a68c0bf4d07e0223b6df7f7d281l-m721278182s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f7985a68c0bf4d07e0223b6df7f7d281l-m2295519712s-w1024_h768.jpg'}]",,425000,False,9617547360,,,2942132106,,[{'office_name': 'Raleigh Realty Inc.'}],TANC,,,mls,1D2B32E5B0C1EF9E135171998C969FF3,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,2022-02-11,404500.0,2.0,,,8712.0,1775.0,2.0,,,2.0,1.0,4.0,single_family,27604,North Carolina,-78.520151,35.806082,Raleigh,NC,3560 Bonita Grove Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3560%20Bonita%20Grove%20Dr%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=xECmmui-3LGh_Cq7g0SffGzZbhk=,37183,Wake,"[{'listing_id': '2942132106', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/f7985a68c0bf4d07e0223b6df7f7d281l-m721278182s-w1024_h768.jpg,,,,,,
53,,2022-04-28T19:28:48Z,"['central_air', 'community_outdoor_space', 'fireplace', 'game_room', 'hardwood_floors', 'recreation_facilities', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'no_hoa', 'big_lot']",4300-NC-42-Hwy_Raleigh_NC_27603_M94760-54089,for_sale,2022-04-13T19:41:26Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/bc27ea69bf7140f4f413c2f1e449a289l-m1262294755s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/bc27ea69bf7140f4f413c2f1e449a289l-m1836990573s-w1024_h768.jpg'}]",,425000,False,9476054089,,,2942066275,15000.0,[{'office_name': None}],TANC,,,mls,0C26FC6D8479F0E9F656E1A73C62E4D0,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1990.0,,,,2.0,,1.0,52272.0,2062.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.638121,35.588942,Raleigh,NC,4300 NC 42 Hwy,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4300%20NC%2042%20Hwy%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=Dyjfl7QkL-MF3MHPPT-22JNABl4=,37183,Wake,"[{'listing_id': '2942066275', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2926839283', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '629758630', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '629679394', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/bc27ea69bf7140f4f413c2f1e449a289l-m1262294755s-w1024_h768.jpg,,,,,,
54,,2022-05-03T16:22:22Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'forced_air', 'laundry_room', 'single_story', 'master_bedroom', 'shopping']",2608-Garner-Rd_Raleigh_NC_27610_M55651-57008,for_sale,2022-04-12T19:01:49Z,,"[{'name': 'New Legacy Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/254598e3404a49199c3158fd0cb68236l-m2230306759s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/254598e3404a49199c3158fd0cb68236l-m1883775266s-w1024_h768.jpg'}]",,419900,False,5565157008,,,2942030999,,[{'office_name': None}],TANC,,,mls,F87C59CEA2ECFE7ED047A85B89C9E96F,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2016.0,,2015-06-26,51000.0,2.0,,,11761.0,1558.0,2.0,,,,1.0,3.0,single_family,27610,North Carolina,-78.631527,35.743433,Raleigh,NC,2608 Garner Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2608%20Garner%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=lThx6ZmfOW5giqOycIAaoplxJkU=,37183,Wake,"[{'listing_id': '2942030999', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '630439334', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '572341798', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/254598e3404a49199c3158fd0cb68236l-m2230306759s-w1024_h768.jpg,,,,,,
55,,2022-04-20T22:15:29Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'front_porch', 'big_lot', 'lake']",1813-Betry-Pl_Raleigh_NC_27603_M52002-34195,for_sale,2022-04-11T12:36:20Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/74a926aeff41aca6858dc4bec226cbfal-m2083505301s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/74a926aeff41aca6858dc4bec226cbfal-m3349179462s-w1024_h768.jpg'}]",,435000,False,5200234195,,,2941984380,25000.0,[{'office_name': 'Howard Perry & Walston Realtor'}],TANC,,,mls,8726D427163C0866EEFEDBE8689996CC,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1997.0,,2012-02-27,196000.0,2.0,,1.0,11326.0,1941.0,3.0,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.669057,35.743863,Raleigh,NC,1813 Betry Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1813%20Betry%20Pl%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=rP3Gh80jiquFOL80EDFuX5n-VhU=,37183,Wake,"[{'listing_id': '2941984380', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '543756386', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '532418950', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/74a926aeff41aca6858dc4bec226cbfal-m2083505301s-w1024_h768.jpg,,,,,,
