,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,community.advertisers,community.property_id,community.description.name,tax_record,other_listings,primary_photo,products
25,2022-04-25T23:13:40Z,"['central_air', 'city_view', 'community_outdoor_space', 'corner_lot', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'trails']",10440-Summerton-Dr_Raleigh_NC_27614_M69221-55706,for_sale,2022-04-22T04:08:06Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/e52f8e63b62fedc2bc3034131daef498l-m4182584860s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/e52f8e63b62fedc2bc3034131daef498l-m3028359786s-w1024_h768.jpg'}]",,515000,False,6922155706,,,2942332698,,https://ap.rdcpix.com/e52f8e63b62fedc2bc3034131daef498l-m4182584860s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,37D4210DD660E1C8C1B43DCAABC3515A,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1997.0,,2006-07-06,305000.0,2.0,,1.0,10890.0,2356.0,3.0,,,2.0,2.0,4.0,single_family,27614,North Carolina,-78.584091,35.914812,Raleigh,NC,10440 Summerton Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10440%20Summerton%20Dr%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=WjAS146YNfRPmkL6j9_8cfxu9o8=,37183,Wake,"[{'listing_id': '2942332698', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2942332573', 'listing_key': None, 'status': 'for_sale', 'primary': None}]",,,,,,,
26,2022-04-23T22:04:59Z,"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",12201-Freemont-Ln_Raleigh_NC_27613_M63045-87656,for_sale,2022-04-21T14:39:26Z,,"[{'name': 'Premier Agents Network', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/5b3b0866a8af650ade73ce82ae9c2fe7l-m1935755178s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/5b3b0866a8af650ade73ce82ae9c2fe7l-m558596295s-w1024_h768.jpg'}]",,520000,False,6304587656,,,2942298127,,https://ap.rdcpix.com/5b3b0866a8af650ade73ce82ae9c2fe7l-m1935755178s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,2DC986F939E46AC2D3B2DCBA5A83FCBF,,,,,,,False,,True,True,False,False,co_broke,['co_broke'],basic_opt_in,1996.0,,2019-02-20,352000.0,2.0,,1.0,12197.0,2246.0,3.0,,,2.0,2.0,3.0,single_family,27613,North Carolina,-78.74255,35.926969,Raleigh,NC,12201 Freemont Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12201%20Freemont%20Ln%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=pfqa5E-N5V2StTt5sjg4qTGBiRc=,37183,Wake,"[{'listing_id': '2942298127', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '632850958', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
27,2022-04-24T23:51:39Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories']",2505-Mount-Vernon-Church-Rd_Raleigh_NC_27614_M50087-24516,for_sale,2022-04-21T13:11:46Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1b2702131c7fdee019e06f92f01f64e5l-m4035923710s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1b2702131c7fdee019e06f92f01f64e5l-m913501771s-w1024_h768.jpg'}]",,550000,False,5008724516,,,2942294552,,https://ap.rdcpix.com/1b2702131c7fdee019e06f92f01f64e5l-m4035923710s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,5E02B43058BC9C4DFF806F817DCCE251,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1993.0,,2019-11-15,410000.0,3.0,,,62726.0,2028.0,3.0,,,,2.0,3.0,single_family,27614,North Carolina,-78.683548,35.969088,Raleigh,NC,2505 Mt Vernon Church Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2505%20Mt%20Vernon%20Church%20Rd%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=UXASHR-9MOFZj6bimItc0_cZonM=,37183,Wake,"[{'listing_id': '2942294552', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2725827695', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '566373878', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
28,2022-04-23T15:29:06Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'master_suite']",2700-Farnborough-Rd_Raleigh_NC_27613_M66573-74184,for_sale,2022-04-20T12:30:43Z,,"[{'name': 'A Cole Realty Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/19123edf4a6917d17dbe318530b00075l-m2569186708s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/19123edf4a6917d17dbe318530b00075l-m1521805326s-w1024_h768.jpg'}]",,530000,False,6657374184,,,2942250456,,https://ap.rdcpix.com/19123edf4a6917d17dbe318530b00075l-m2569186708s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,5B0842CD41B9582A2429993D71CFC572,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1983.0,,2002-08-30,88000.0,2.0,,1.0,21344.0,2024.0,3.0,,,2.0,3.0,3.0,single_family,27613,North Carolina,-78.683654,35.889247,Raleigh,NC,2700 Farnborough Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2700%20Farnborough%20Rd%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=S689uvOUJSDkepP0AY4IE0G4Co4=,37183,Wake,"[{'listing_id': '2942250456', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
29,2022-04-23T13:11:27Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'front_porch']",2757-Oberlin-Rd-103_Raleigh_NC_27608_M60909-15227,for_sale,2022-04-19T19:24:00Z,,"[{'name': 'Dogwood Properties', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/4a2d39401685d39c61707e72a28e1c18l-m3650202916s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/4a2d39401685d39c61707e72a28e1c18l-m1772680014s-w1024_h768.jpg'}]",,534900,False,6090915227,,,2942232176,,https://ap.rdcpix.com/4a2d39401685d39c61707e72a28e1c18l-m3650202916s-w1024_h768.jpg,[{'office_name': 'Dogwood Properties'}],TANC,,,mls,30E4747A83CA1B129032E24E355BFD82,,,,,,,False,,True,True,False,False,co_broke,"['core.broker', 'co_broke']",essentials,2009.0,,2018-01-08,370000.0,2.0,,1.0,,1425.0,3.0,condo,,,2.0,3.0,condos,27608,North Carolina,-78.658377,35.812872,Raleigh,NC,2757 Oberlin Rd Unit 103,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2757%20Oberlin%20Rd%20Unit%20103%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=7Ez9h-3x-fH33AXKtPSnyP3Klsc=,37183,Wake,"[{'listing_id': '2942232176', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '633274774', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '574347746', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '500048058', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
30,2022-04-19T19:57:41Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",10721-Durant-Rd_Raleigh_NC_27614_M54231-23723,for_sale,2022-04-15T15:36:20Z,,"[{'name': 'CB Advantage-(Raleigh Office)', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6cb971c53e82fa99e19cd8e67bc75017l-m101878500s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6cb971c53e82fa99e19cd8e67bc75017l-m506242339s-w1024_h768.jpg'}]",,515000,False,5423123723,,,2942136031,,https://ap.rdcpix.com/6cb971c53e82fa99e19cd8e67bc75017l-m101878500s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,626B770FD0BD72A389C8C271342FE934,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1996.0,,1999-07-14,191000.0,2.0,,1.0,16553.0,2775.0,3.0,,,2.0,2.0,4.0,single_family,27614,North Carolina,-78.59515,35.906435,Raleigh,NC,10721 Durant Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10721%20Durant%20Rd%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=VsaNudNqED-LW0RTJcK75QLrJnw=,37183,Wake,"[{'listing_id': '2942136031', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
31,2022-04-18T01:08:38Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'open_floor_plan', 'floor_plan', 'farm', 'ranch']",12108-Amoretto-Way_Raleigh_NC_27613_M69705-90059,for_sale,2022-04-15T11:47:01Z,,"[{'name': 'CB Advantage-(Raleigh Office)', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/faa264c2dacbd0e60892d368fc3a5003l-m1660609199s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/faa264c2dacbd0e60892d368fc3a5003l-m2594242719s-w1024_h768.jpg'}]",,549000,False,6970590059,,,2942129709,,https://ap.rdcpix.com/faa264c2dacbd0e60892d368fc3a5003l-m1660609199s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,460C745687EF6B5C139C209B6344C65F,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1994.0,,2013-09-26,255000.0,2.0,,1.0,9148.0,2176.0,3.0,,,2.0,1.0,3.0,single_family,27613,North Carolina,-78.74059,35.926691,Raleigh,NC,12108 Amoretto Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=12108%20Amoretto%20Way%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=iSnEVniRrftl1GgG6sqZhTnAfSE=,37183,Wake,"[{'listing_id': '2942129709', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '569580062', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
32,2022-05-03T01:36:41Z,"['central_air', 'community_clubhouse', 'community_gym', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'basement', 'single_story', 'park']",1535-Caraleigh-Mills-Ct-Apt-124_Raleigh_NC_27603_M68928-13927,for_sale,2022-04-14T11:54:39Z,,"[{'name': 'Grow Local Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/cc1ea655be9952da8ff08e011277d84al-m768925838s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/cc1ea655be9952da8ff08e011277d84al-m3752527833s-w1024_h768.jpg'}]",,525000,False,6892813927,,,2942086439,,https://ap.rdcpix.com/cc1ea655be9952da8ff08e011277d84al-m768925838s-w1024_h768.jpg,[{'office_name': 'Grow Local Realty LLC'}],TANC,,,mls,AA32EA44C26DF9E38B02A15D33618910,,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1892.0,,2020-02-27,285000.0,1.0,,,,1016.0,1.0,condo,,,1.0,1.0,condos,27603,North Carolina,-78.653363,35.759589,Raleigh,NC,1535 Caraleigh Mills Ct Apt 124,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1535%20Caraleigh%20Mills%20Ct%20Apt%20124%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=wCfmaBTycpLe9s8XjvzOC41jPAs=,37183,Wake,"[{'listing_id': '2942086439', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '645849130', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2941328962', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2895082087', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '647106190', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '631789382', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '622490866', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '613938570', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '581110322', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '511360718', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
33,2022-04-13T13:44:38Z,"['central_air', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",11515-Azari-Ct_Raleigh_NC_27614_M53299-81947,for_sale,2022-04-13T18:02:22Z,,"[{'name': 'Alliance Real Estate Partners', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b65ab51b13538ea6bac40308e1a48768l-m403872674s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b65ab51b13538ea6bac40308e1a48768l-m789067326s-w1024_h768.jpg'}]",,539900,False,5329981947,,,2942061016,,https://ap.rdcpix.com/b65ab51b13538ea6bac40308e1a48768l-m403872674s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,9260005106DEA5EACFC8322B8EA1D5AC,,,,,,,False,,True,True,False,False,co_broke,['co_broke'],basic_opt_in,2005.0,,2018-04-02,340000.0,3.0,,,10890.0,2752.0,3.0,,,2.0,2.0,4.0,single_family,27614,North Carolina,-78.584482,35.929674,Raleigh,NC,11515 Azari Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11515%20Azari%20Ct%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=nMDV4kryFJAsMT8QQrlENSVYDIo=,37183,Wake,"[{'listing_id': '2942061016', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '633067002', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '601184094', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '514031998', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
34,2022-04-12T15:03:18Z,"['central_air', 'community_security_features', 'forced_air', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'gourmet_kitchen', 'white_kitchen']",6930-Leesville-Rd-6_Raleigh_NC_27613_M92775-22414,for_sale,2022-04-12T15:11:50Z,,"[{'name': 'Taylor Morrison Of Carolinas, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/75684bc4a1d4e571226e14400d8e6e6bl-m2226203909s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/75684bc4a1d4e571226e14400d8e6e6bl-m3158294494s-w1024_h768.jpg'}]",,503335,False,9277522414,,,2942021962,,https://ap.rdcpix.com/75684bc4a1d4e571226e14400d8e6e6bl-m2226203909s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2022.0,,,,2.0,,2.0,1960.0,2405.0,4.0,townhouse,,2.0,3.0,3.0,townhomes,27613,North Carolina,-78.700197,35.870709,Raleigh,NC,6930 Leesville Rd Unit 6,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6930%20Leesville%20Rd%20Unit%206%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=Mt43wkETRwRn7ifFpFaj41qi1Cs=,37183,Wake,"[{'listing_id': '2942021962', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
35,2022-04-13T01:07:04Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'wooded_land', 'big_lot', 'hoa']",4312-Galax-Dr_Raleigh_NC_27612_M56137-64912,for_sale,2022-04-08T15:22:51Z,,"[{'name': 'Berkshire Hathaway Homeservices Ysu', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/8c8e590b28c6e9482e9b106b212186f9l-m2226485221s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/8c8e590b28c6e9482e9b106b212186f9l-m1186778142s-w1024_h768.jpg'}]",,549900,False,5613764912,,,2941924738,,https://ap.rdcpix.com/8c8e590b28c6e9482e9b106b212186f9l-m2226485221s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,076CF49E576B1D8AF11ED98E6892CD5D,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1963.0,,,,2.0,,,26136.0,2103.0,2.0,,,,,4.0,single_family,27612,North Carolina,-78.694681,35.843053,Raleigh,NC,4312 Galax Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4312%20Galax%20Dr%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=odcNS6qTYEmxFKKpFHUZV8660mM=,37183,Wake,"[{'listing_id': '2941924738', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
36,2022-04-11T15:41:19Z,"['family_room', 'fireplace', 'hardwood_floors', 'community_swimming_pool', 'tennis', 'lake', 'shopping']",5207-Collingswood-Dr_Raleigh_NC_27609_M59020-02456,for_sale,2022-04-07T17:43:19Z,,"[{'name': 'Keller Williams Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/75157fd6d22ea0fb20c3f89a7ea6b373l-m681661944s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/75157fd6d22ea0fb20c3f89a7ea6b373l-m229858083s-w1024_h768.jpg'}]",,525000,False,5902002456,,,2941885379,,https://ap.rdcpix.com/75157fd6d22ea0fb20c3f89a7ea6b373l-m681661944s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,4CE32B9BFF932A3E39D3EBD672D7E73F,,,,,,,False,,True,True,False,False,advantage_pro,"['listing_owner_lead.agent', 'core.agent', 'listing_owner_brand.agent', 'core.broker']",advantage_pro,1964.0,,,,2.0,,,16117.0,1729.0,2.0,,,,,3.0,single_family,27609,North Carolina,-78.649411,35.853263,Raleigh,NC,5207 Collingswood Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5207%20Collingswood%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=4hpVps89QzfUptBMCgSvwofUuQU=,37183,Wake,"[{'listing_id': '2941885379', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
37,2022-04-14T17:01:58Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'fenced_yard', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'shopping']",3842-Althorp-Dr_Raleigh_NC_27616_M69414-13912,for_sale,2022-04-07T13:43:51Z,,"[{'name': 'Grow Local Realty LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/95cb0487f80cc204f39a7a5d51680665l-m901716097s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/95cb0487f80cc204f39a7a5d51680665l-m2305791240s-w1024_h768.jpg'}]",,515000,False,6941413912,,,2941874368,,https://ap.rdcpix.com/95cb0487f80cc204f39a7a5d51680665l-m901716097s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,48A1B317CB6CD0E75A160E27DE45B9CC,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2011.0,,2017-03-03,285000.0,3.0,,,8276.0,3123.0,3.0,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.515003,35.894734,Raleigh,NC,3842 Althorp Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3842%20Althorp%20Dr%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=jiPiMhdPwbuP-oL-pmv9mlek0s4=,37183,Wake,"[{'listing_id': '2941874368', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '622787530', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,,
38,2022-04-12T16:07:38Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'open_floor_plan', 'floor_plan', 'master_suite', 'farm']",246-Freewill-Pl_Raleigh_NC_27603_M94701-89073,for_sale,2022-04-07T13:16:27Z,,"[{'name': 'eXp Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/992dfd5b0c8fa1dcaf60598da6f3a60fl-m2961242069s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/992dfd5b0c8fa1dcaf60598da6f3a60fl-m835393574s-w1024_h768.jpg'}]",,550000,False,9470189073,,,2941873446,,https://ap.rdcpix.com/992dfd5b0c8fa1dcaf60598da6f3a60fl-m2961242069s-w1024_h768.jpg,"[{'office_name': 'eXp Realty, LLC'}]",TANC,,,mls,,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,3.0,,1.0,22216.0,2472.0,4.0,,,3.0,2.0,3.0,single_family,27603,North Carolina,-78.61610021,35.585711745,Raleigh,NC,246 Freewill Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=246%20Freewill%20Pl%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=4a0JgIcA9FFxHHgCOt8pn07w2LY=,37101,Johnston,"[{'listing_id': '2941873446', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
39,2022-03-31T14:48:30Z,"['central_air', 'community_security_features', 'forced_air', 'new_construction', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen']",6934-Leesville-Rd-8_Raleigh_NC_27613_M99178-96863,for_sale,2022-03-31T14:49:28Z,,"[{'name': 'Taylor Morrison Of Carolinas, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/4052f3065126f39cb271618d709e8bafl-m2226203909s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/4052f3065126f39cb271618d709e8bafl-m1454124013s-w1024_h768.jpg'}]",,522441,False,9917896863,,,2941643680,,https://ap.rdcpix.com/4052f3065126f39cb271618d709e8bafl-m2226203909s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2022.0,,,,3.0,,1.0,1786.0,2517.0,4.0,townhouse,,2.0,3.0,4.0,townhomes,27613,North Carolina,-78.700284,35.87082,Raleigh,NC,6934 Leesville Rd Unit 8,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6934%20Leesville%20Rd%20Unit%208%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=vgAguY4nWeIjXgctXM2EtgX0oUA=,37183,Wake,"[{'listing_id': '2941643680', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,,
40,2022-04-08,"['trails', 'shopping', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",Winstead-III_5401-North-Sterling-Collection_5502-Beardall-Street_Raleigh_NC_27616_P417000665222,ready_to_build,2022-03-29T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/24477e0f0dbe97032b54c3a8939d9ee2e-f2261790529s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/24477e0f0dbe97032b54c3a8939d9ee2e-f2929799522s-w1024_h768.jpg'}]",,512990,False,417000665222,,,,,https://nh.rdcpix.com/24477e0f0dbe97032b54c3a8939d9ee2e-f2261790529s-w1024_h768.jpg,,LC1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,3.0,Winstead III,,,2729.0,,,,2.0,2.0,4.0,single_family,27616,North Carolina,-78.5373,35.8625,Raleigh,NC,5502 Beardall Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5502%20Beardall%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=LLNNormi2plbykAzcy7Oj9xe_ww=,37183,Wake,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072656,5401 North - Sterling Collection,,,,
