,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,primary_photo.href,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,tax_record,other_listings,community.advertisers,community.property_id,community.description.name,primary_photo
26,2022-04-05T13:00:29Z,"['lake', 'new_construction', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'modern_kitchen', 'gourmet_kitchen', 'open_kitchen', 'high_ceiling', 'smart_homes', 'shopping']",4907-Chase-Hill-Way_Raleigh_NC_27603_M91291-38762,for_sale,2022-03-31T00:00:00Z,,"[{'name': 'D.R. Horton - Raleigh-Fayetteville', 'photo': 'https://nh.rdcpix.com/f9b431662238d6b8d0c19802d57f852dn-f425485694s.jpg', 'type': 'Builder'}]",,,633410,True,9129138762,,,2941790013,8670.0,,,DRHB,417000657197,495-49756-497560000-0016,new_home,,True,,,True,True,,False,,,True,False,False,new_homes_moveinready,['co_broke'],basic_opt_in,,,,,3,,1.0,,2978,4.0,,,2.0,,4,single_family,27603,North Carolina,-78.71777,35.66455,Raleigh,NC,4907 Chase Hill Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4907%20Chase%20Hill%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=nNulOLkbGiB2T-Htk4M4Z9XE24M=,37183,Wake,"[{'listing_id': '2941790013', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2941750620', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,"[{'office': {'hours': 'Mon - Sat 10:00 AM - 6:00 PM Sunday 1:00 PM - 6:00 PM', 'phones': [{'number': '(919) 925-4050', 'type': 'Office'}]}, 'builder': None}]",717000070358,The Village at Lake Wheeler,
27,2022-03-30T16:49:24Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'den_or_office', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'open_floor_plan', 'floor_plan', 'efficient', 'views']",167-Dunloe-Loop_Raleigh_NC_27603_M95060-79122,for_sale,2022-03-30T16:50:15Z,,"[{'name': 'Skyview Realty, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/df7771179adcc14d82c4ccc3364d6c95l-m92168466s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/df7771179adcc14d82c4ccc3364d6c95l-m492779269s-w1024_h768.jpg'}]",,672990,False,9506079122,,,2941612574,,https://ap.rdcpix.com/df7771179adcc14d82c4ccc3364d6c95l-m92168466s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2022.0,,,,3,,1.0,7405.0,2884,4.0,,,2.0,3.0,4,single_family,27603,North Carolina,-78.65011326,35.712641343,Raleigh,NC,167 Dunloe Loop,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=167%20Dunloe%20Loop%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=A_IFeFkOj69tDPeCQ3stgMg26Kg=,37183,Wake,"[{'listing_id': '2941612574', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
28,2022-03-31T02:17:46Z,"['community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'master_suite']",4940-Trotter-Dr_Raleigh_NC_27603_M53796-82120,for_sale,2022-03-28T18:03:09Z,,"[{'name': 'KW Realty Platinum', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1242f8673a1e1e61804c45649c8c277al-m1351636873s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1242f8673a1e1e61804c45649c8c277al-m569149869s-w1024_h768.jpg'}]",,660000,False,5379682120,,,2941553482,,https://ap.rdcpix.com/1242f8673a1e1e61804c45649c8c277al-m1351636873s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,C72B7B2E4D3A5EEE4413886EFDB43FC4,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2010-12-10,379000.0,2,,1.0,24829.0,3800,3.0,,,2.0,2.0,4,single_family,27603,North Carolina,-78.676991,35.646739,Raleigh,NC,4940 Trotter Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4940%20Trotter%20Dr%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=K9w5w1VLV5cdVWy9oaJBU75OmdA=,37183,Wake,"[{'listing_id': '2941553482', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2917761147', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '515615306', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '503313150', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
29,2022-03-28T17:23:45Z,"['central_air', 'community_clubhouse', 'community_golf', 'community_gym', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'updated_kitchen', 'fenced_yard', 'big_lot', 'golf_course', 'groundscare']",9319-Palm-Bay-Cir_Raleigh_NC_27617_M54864-63566,for_sale,2022-03-28T17:27:29Z,,"[{'name': 'Redfin Corporation', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/636a68f5dcab11e078087ade36d72bfbl-m4287501853s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/636a68f5dcab11e078087ade36d72bfbl-m3813582973s-w1024_h768.jpg'}]",,675000,False,5486463566,,,2941552261,,https://ap.rdcpix.com/636a68f5dcab11e078087ade36d72bfbl-m4287501853s-w1024_h768.jpg,[{'office_name': 'Redfin Corporation'}],TANC,,,mls,1D60DC01EE871A9DCA9300E7BE8228BB,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2003-02-28,321500.0,2,,1.0,12197.0,2999,3.0,,,2.0,2.0,4,single_family,27617,North Carolina,-78.797274,35.915772,Raleigh,NC,9319 Palm Bay Cir,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=9319%20Palm%20Bay%20Cir%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=9LqWzjCCxGCYHLbmC0UKZ-YI6oE=,37183,Wake,"[{'listing_id': '2941552261', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
30,2022-03-28T15:22:58Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'cul_de_sac', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_lot', 'ensuite']",4701-Twinwood-Ct_Raleigh_NC_27613_M60585-01225,for_sale,2022-03-28T15:26:34Z,,"[{'name': 'Triangle Realty Sales, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ae21a3adc48da34352343853e8857e7el-m196204719s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ae21a3adc48da34352343853e8857e7el-m1570084149s-w1024_h768.jpg'}]",,695000,False,6058501225,,,2941548381,,https://ap.rdcpix.com/ae21a3adc48da34352343853e8857e7el-m196204719s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DEA8E4053C7BD66BF2BB67E62664CF96,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,2007-05-29,415000.0,3,,1.0,111949.0,3537,4.0,,,2.0,2.0,3,single_family,27613,North Carolina,-78.710966,35.920483,Raleigh,NC,4701 Twinwood Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4701%20Twinwood%20Ct%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=Zt5_XYFm7j6BzPLPFMzEIjHbLDI=,37183,Wake,"[{'listing_id': '2941548381', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
31,2022-04-05T13:00:29Z,"['lake', 'new_construction', 'garage_1_or_more', 'garage_2_or_more', 'two_or_more_stories', 'modern_kitchen', 'gourmet_kitchen', 'open_kitchen', 'high_ceiling', 'smart_homes', 'shopping']",4915-Chase-Hill-Way_Raleigh_NC_27603_M95282-32336,for_sale,2022-03-26T00:00:00Z,,"[{'name': 'D.R. Horton - Raleigh-Fayetteville', 'photo': 'https://nh.rdcpix.com/f9b431662238d6b8d0c19802d57f852dn-f425485694s.jpg', 'type': 'Builder'}]",,,629080,True,9528232336,,,2941790015,,,,DRHB,417000657197,495-49756-497560000-0018,new_home,,True,,,,True,,False,,,True,False,False,new_homes_moveinready,['co_broke'],basic_opt_in,,,,,3,,1.0,,2978,4.0,,,2.0,,4,single_family,27603,North Carolina,-78.17944,35.66475,Raleigh,NC,4915 Chase Hill Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4915%20Chase%20Hill%20Way%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=TiRxut6PpVi38JhlUR0w9xOAYeY=,37101,Johnston,"[{'listing_id': '2941790015', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2941761059', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,"[{'office': {'hours': 'Mon - Sat 10:00 AM - 6:00 PM Sunday 1:00 PM - 6:00 PM', 'phones': [{'number': '(919) 925-4050', 'type': 'Office'}]}, 'builder': None}]",717000070358,The Village at Lake Wheeler,
32,2022-04-08T21:15:42Z,"['energy_efficient', 'fireplace', 'new_construction', 'recreation_facilities', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'kitchen_island', 'media_room', 'efficient', 'ensuite']",419-Sustainable-Way_Raleigh_NC_27610_M90224-26391,for_sale,2022-03-25T22:04:08Z,,"[{'name': 'Meritage Homes', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/299dcc2630eec552339c9d0093edb3a9l-m1311972012s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/299dcc2630eec552339c9d0093edb3a9l-m1568266805s-w1024_h768.jpg'}]",,617255,False,9022426391,,,2941504153,,https://ap.rdcpix.com/299dcc2630eec552339c9d0093edb3a9l-m1311972012s-w1024_h768.jpg,[{'office_name': 'Meritage Homes of the Carolina'}],TANC,,,mls,,True,,,,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,,,2,,1.0,4356.0,2398,3.0,,,2.0,2.0,3,single_family,27610,North Carolina,-78.58509201,35.773433682,Raleigh,NC,419 Sustainable Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=419%20Sustainable%20Way%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=1xsWAtINSyl3y_WwPfWFW3BA3oc=,37183,Wake,"[{'listing_id': '2941504153', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
33,2022-04-06T13:00:38Z,"['garage_1_or_more', 'garage_2_or_more', 'new_construction']",4904-Lizard-Tail-Ln_Raleigh_NC_27603_M97546-66595,for_sale,2022-03-25T13:00:24Z,,"[{'name': 'D.R. Horton - Raleigh-Fayetteville', 'photo': 'https://nh.rdcpix.com/f9b431662238d6b8d0c19802d57f852dn-f425485694s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/82f34d9af7b4dc5ce8387e0169118756l-f1948953421s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/82f34d9af7b4dc5ce8387e0169118756f-f3968096699s-w1024_h768.jpg'}]",,635000,True,9754666595,,,2941483031,,https://nh.rdcpix.com/82f34d9af7b4dc5ce8387e0169118756l-f1948953421s-w1024_h768.jpg,,DRHB,417000657197,495-49756-497560000-0011,new_home,,True,,,,True,,False,,,True,False,False,new_homes_moveinready,['co_broke'],basic_opt_in,,,,,3,,1.0,,2978,4.0,,,2.0,,4,single_family,27603,North Carolina,-78.71777,35.66455,Raleigh,NC,4904 Lizard Tail Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4904%20Lizard%20Tail%20Ln%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=LUxjDGhDVcxECg4wcxQwS684gDw=,37183,Wake,"[{'listing_id': '2941483031', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2941540289', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,"[{'office': {'hours': 'Mon - Sat 10:00 AM - 6:00 PM Sunday 1:00 PM - 6:00 PM', 'phones': [{'number': '(919) 925-4050', 'type': 'Office'}]}, 'builder': None}]",717000070358,The Village at Lake Wheeler,
34,2022-03-28T19:27:19Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'updated_kitchen', 'shopping']",8013-Wavendon-Ct_Raleigh_NC_27615_M60510-98418,for_sale,2022-03-24T18:25:21Z,,"[{'name': 'Rachel Kendall Team', 'photo': 'https://ap.rdcpix.com/167238158/e9005ef6399857403249946d4e6d14d3o-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/6cdc1ee606b8d300deab251e91af4658l-m2376878313s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/6cdc1ee606b8d300deab251e91af4658l-m3896400737s-w1024_h768.jpg'}]",,700000,False,6051098418,,,2941451272,,https://ap.rdcpix.com/6cdc1ee606b8d300deab251e91af4658l-m2376878313s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A9A18B468875B06AF5833116FEF152F0,,,,,,,False,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,1988.0,,2013-12-16,357000.0,2,,1.0,16553.0,3522,3.0,,,2.0,3.0,4,single_family,27615,North Carolina,-78.665701,35.891757,Raleigh,NC,8013 Wavendon Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8013%20Wavendon%20Ct%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=YCmxEtgw7cRkE_KCIE5ojdkIhjk=,37183,Wake,"[{'listing_id': '2941451272', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '578055122', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '524324030', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
35,2022-03-21T18:13:57Z,"['city_view', 'community_outdoor_space', 'community_tennis_court', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_lot', 'new_roof', 'tennis']",11409-Burberry-Dr_Raleigh_NC_27614_M62672-07470,for_sale,2022-03-18T21:57:59Z,,"[{'name': 'Allen Tate Realtors-Raleigh-Falls of Neuse', 'photo': 'https://ap.rdcpix.com/569826821/06fa19acf2f47170ca75a347468039abg-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/79f7f46d3f32d79c31cbcd3c7260c9cdl-m3576316587s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/79f7f46d3f32d79c31cbcd3c7260c9cdl-m3182721880s-w1024_h768.jpg'}]",,689900,False,6267207470,,,2941298165,,https://ap.rdcpix.com/79f7f46d3f32d79c31cbcd3c7260c9cdl-m3576316587s-w1024_h768.jpg,[{'office_name': 'Allen Tate/Raleigh-Falls Neuse'}],TANC,,,mls,5BD868EA977BC6AD95A5630483CC6DC6,,,,,,,False,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,1985.0,,2002-03-20,300000.0,3,,1.0,40511.0,2852,4.0,,,2.0,2.0,4,single_family,27614,North Carolina,-78.620588,35.938453,Raleigh,NC,11409 Burberry Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11409%20Burberry%20Dr%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=00dJIMGuDQUg3CCG8AFH4BcAyeU=,37183,Wake,"[{'listing_id': '2941298165', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
36,2022-03-21T16:24:19Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'cul_de_sac', 'den_or_office', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_suite']",2308-Hideaway-Ct_Raleigh_NC_27613_M67215-79031,for_sale,2022-03-18T14:08:55Z,,"[{'name': 'New Idea Real Estate, Llc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/04140162d1ab22fe311fd763f9b1bd74l-m1832165706s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/04140162d1ab22fe311fd763f9b1bd74l-m2066153121s-w1024_h768.jpg'}]",,700000,False,6721579031,,,2941277808,,https://ap.rdcpix.com/04140162d1ab22fe311fd763f9b1bd74l-m1832165706s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,A87720BCE55AB4761719B9D666DD8B4A,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1994.0,,2021-05-17,446000.0,3,,1.0,40075.0,3281,4.0,,,2.0,2.0,4,single_family,27613,North Carolina,-78.71797,35.940313,Raleigh,NC,2308 Hideaway Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2308%20Hideaway%20Ct%2C%20Raleigh%2C%20NC%2027613&size=640x480&source=outdoor&signature=2Cg_xPU39xR00m_LVeAQS-o_rPs=,37183,Wake,"[{'listing_id': '2941277808', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2916443233', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
37,2022-03-23T12:15:30Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'big_lot']",4901-Brookhurst-Pl_Raleigh_NC_27609_M61595-13268,for_sale,2022-03-17T16:18:14Z,,"[{'name': 'Cornerstone Properties', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c8e7327273d3664512b697aa8b39c858l-m1544187385s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c8e7327273d3664512b697aa8b39c858l-m3464091091s-w1024_h768.jpg'}]",,650000,False,6159513268,,,2941242504,,https://ap.rdcpix.com/c8e7327273d3664512b697aa8b39c858l-m1544187385s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,DB5D7B8A9BE48BEF8537C0439E72AC7C,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1970.0,,2016-06-09,415000.0,2,,1.0,21780.0,2749,3.0,,,2.0,2.0,4,single_family,27609,North Carolina,-78.625955,35.847016,Raleigh,NC,4901 Brookhurst Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4901%20Brookhurst%20Pl%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=7_PgH_xzajsvOCoizC3VViNMz_g=,37183,Wake,"[{'listing_id': '2941242504', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '614299546', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
38,2022-03-26T16:43:13Z,"['central_air', 'community_outdoor_space', 'community_park', 'community_tennis_court', 'corner_lot', 'disability_features', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'tennis_court', 'farm', 'ranch', 'park', 'playground', 'tennis', 'hoa']",6316-Ashley-Ridge-Dr_Raleigh_NC_27612_M53822-55579,for_sale,2022-03-17T01:01:25Z,,"[{'name': 'DeRonja Real Estate', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/549dca6fbb80f73af23da6563a5ba240l-m274268179s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/549dca6fbb80f73af23da6563a5ba240l-m3494505502s-w1024_h768.jpg'}]",,675000,False,5382255579,,,2941223983,,https://ap.rdcpix.com/549dca6fbb80f73af23da6563a5ba240l-m274268179s-w1024_h768.jpg,[{'office_name': 'DeRonja Real Estate'}],TANC,,,mls,7ACAB880AE4F812301E7956A553B2990,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1995.0,,1995-05-31,226000.0,4,,,16553.0,3345,4.0,,,2.0,1.0,4,single_family,27612,North Carolina,-78.668154,35.867996,Raleigh,NC,6316 Ashley Ridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6316%20Ashley%20Ridge%20Dr%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=V4HuPWEsnJtnPZnUrYkYQ2ME_5o=,37183,Wake,"[{'listing_id': '2941223983', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
39,2022-03-22T18:51:55Z,"['central_air', 'city_view', 'community_outdoor_space', 'disability_features', 'forced_air', 'hardwood_floors', 'laundry_room', 'new_construction', 'view', 'two_or_more_stories', 'big_yard', 'fenced_yard', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'water_view', 'trails']",221-Bledsoe-Ave_Raleigh_NC_27601_M55176-81940,for_sale,2022-03-11T21:06:51Z,,"[{'name': 'Agent Group Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/dae0cd7b98bcad0bb0738985bf8aa535l-m2304305942s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/dae0cd7b98bcad0bb0738985bf8aa535l-m924474758s-w1024_h768.jpg'}]",,635000,False,5517681940,,,2941099801,25000.0,https://ap.rdcpix.com/dae0cd7b98bcad0bb0738985bf8aa535l-m2304305942s-w1024_h768.jpg,[{'office_name': 'Agent Group Realty'}],TANC,,,mls,A025A6D0C62A83577B44A7F34AD3ADD8,True,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2022.0,,2017-08-04,698100.0,2,,1.0,5227.0,1644,3.0,,,,2.0,3,single_family,27601,North Carolina,-78.635987,35.768547,Raleigh,NC,221 Bledsoe Ave,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=221%20Bledsoe%20Ave%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=JDvKOZ-57EVZombBnUX227BJZMI=,37183,Wake,"[{'listing_id': '2941099801', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
40,2022-03-15T17:03:46Z,"['central_air', 'community_outdoor_space', 'den_or_office', 'fireplace', 'recreation_facilities', 'two_or_more_stories', 'conversation_pit', 'front_porch']",4100-Pittsford-Rd_Raleigh_NC_27604_M62667-04640,for_sale,2022-03-10T20:35:25Z,,"[{'name': 'Realty World - Triangle Living', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/58e8e5a3387a21cefccac4d2bd25b950l-m491914366s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/58e8e5a3387a21cefccac4d2bd25b950l-m1169163913s-w1024_h768.jpg'}]",,639900,False,6266704640,,,2941058374,,https://ap.rdcpix.com/58e8e5a3387a21cefccac4d2bd25b950l-m491914366s-w1024_h768.jpg,[{'office_name': None}],TANC,,,mls,F437643B8208F946513CC2D4BF94BDC4,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1972.0,,2015-11-18,157000.0,4,,,,2676,4.0,,,,,6,multi_family,27604,North Carolina,-78.588209,35.836379,Raleigh,NC,4100 Pittsford Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4100%20Pittsford%20Rd%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=aHlCP3PuMu3rtZa36VZVLMDWxyU=,37183,Wake,"[{'listing_id': '2941058374', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",,,,,,
41,2022-03-15T13:53:05Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'hardwood_floors', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",4308-Hickory-Ridge-Dr_Raleigh_NC_27609_M61836-57227,for_sale,2022-03-10T13:39:33Z,,"[{'name': 'Redfin Corporation', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/808aa81e51a5fb4432750b2b1c4b5a88l-m2079797416s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/808aa81e51a5fb4432750b2b1c4b5a88l-m2697934919s-w1024_h768.jpg'}]",,650000,False,6183657227,,,2941040644,,https://ap.rdcpix.com/808aa81e51a5fb4432750b2b1c4b5a88l-m2079797416s-w1024_h768.jpg,[{'office_name': 'Redfin Corporation'}],TANC,,,mls,F20CEC287171E63D853F854DE8AC78B0,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1985.0,,2019-05-08,350000.0,2,,1.0,16988.0,2232,3.0,,,2.0,2.0,4,single_family,27609,North Carolina,-78.617273,35.840537,Raleigh,NC,4308 Hickory Ridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4308%20Hickory%20Ridge%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=zHPoTek630mixqZaN9aO8WDnQJA=,37183,Wake,"[{'listing_id': '2941040644', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '652788582', 'listing_key': None, 'status': 'off_market', 'primary': None}]",,,,,,
